golden_id,domain,field_path,entity_id,promotion_status,human_confirmation_id,conflict_id,common_layer,common_section,target_id,drawing_sheet_id,resolution_state,mapping_status,mapping_reason
G-RPT-0756,report,report.figure.CAL-FIG-P00843-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00756,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0757,report,report.figure.CAL-FIG-P00844-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00757,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0758,report,report.figure.CAL-FIG-P00874-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00758,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0759,report,report.figure.CAL-FIG-P00900-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00759,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0760,report,report.figure.CAL-FIG-P01776-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00760,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0761,report,report.figure.CAL-FIG-P01776-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00761,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0762,report,report.figure.CH5-FIG-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00762,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0763,report,report.figure.CH5-FIG-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00763,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0764,report,report.figure.CH5-FIG-003,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00764,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0765,report,report.figure.CH5-FIG-004,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00765,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0766,report,report.figure.CH5-FIG-005,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00766,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0767,report,report.figure.CH5-FIG-006,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00767,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0768,report,report.figure.CH5-FIG-007,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00768,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0769,report,report.figure.CH5-FIG-008,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00769,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0770,report,report.figure.CH5-FIG-009,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00770,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0771,report,report.figure.CH5-FIG-010,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00771,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0772,report,report.figure.CH5-FIG-011,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00772,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0773,report,report.figure.CH5-FIG-012,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00773,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0774,report,report.figure.CH5-FIG-013,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00774,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0775,report,report.figure.CH5-FIG-014,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00775,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0776,report,report.figure.CH5-FIG-015,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00776,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0777,report,report.figure.CH5-FIG-016,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00777,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0778,report,report.figure.FM-FIG-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00778,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0779,report,report.figure.FM-FIG-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00779,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0780,report,report.note.CH1-NOTE-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00780,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0781,report,report.note.CH1-NOTE-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00781,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0782,report,report.note.CH2-NOTE-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00782,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0783,report,report.note.CH2-NOTE-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00783,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0784,report,report.note.CH2-NOTE-003,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00784,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0785,report,report.note.CH2-NOTE-004,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00785,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0786,report,report.note.CH2-NOTE-005,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00786,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0787,report,report.note.CH2-NOTE-006,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00787,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0788,report,report.note.CH2-NOTE-007,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00788,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0789,report,report.note.CH2-NOTE-008,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00789,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0790,report,report.note.CH2-NOTE-009,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00790,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0791,report,report.note.CAL-NOT-P00117-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00791,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0792,report,report.note.CAL-NOT-P00117-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00792,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0793,report,report.note.CAL-NOT-P00117-003,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00793,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0794,report,report.note.CAL-NOT-P00118-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00794,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0795,report,report.note.CAL-NOT-P00118-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00795,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0796,report,report.note.CAL-NOT-P00119-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00796,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0797,report,report.note.CAL-NOT-P00119-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00797,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0798,report,report.note.CAL-NOT-P00119-003,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00798,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0799,report,report.note.CAL-NOT-P00122-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00799,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0800,report,report.note.CAL-NOT-P00122-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00800,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0801,report,report.note.CAL-NOT-P00124-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00801,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0802,report,report.note.CAL-NOT-P00125-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00802,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0803,report,report.note.CAL-NOT-P00128-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00803,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0804,report,report.note.CAL-NOT-P00129-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00804,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0805,report,report.note.CAL-NOT-P00129-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00805,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0806,report,report.note.CAL-NOT-P00129-003,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00806,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0807,report,report.note.CAL-NOT-P00131-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00807,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0808,report,report.note.CAL-NOT-P00133-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00808,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0809,report,report.note.CAL-NOT-P00133-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00809,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0810,report,report.note.CAL-NOT-P00133-003,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00810,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0811,report,report.note.CAL-NOT-P00135-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00811,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0812,report,report.note.CAL-NOT-P00136-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00812,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0813,report,report.note.CAL-NOT-P00140-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00813,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0814,report,report.note.CAL-NOT-P00145-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00814,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0815,report,report.note.CAL-NOT-P00149-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00815,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0816,report,report.note.CAL-NOT-P00222-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00816,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0817,report,report.note.CAL-NOT-P00223-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00817,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0818,report,report.note.CAL-NOT-P00223-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00818,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0819,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00819,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0820,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00820,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0821,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-003,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00821,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0822,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-004,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00822,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0823,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-005,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00823,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0824,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-006,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00824,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0825,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-007,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00825,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0826,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-008,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00826,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0827,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-009,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00827,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0828,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-010,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00828,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0829,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-011,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00829,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0830,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-012,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00830,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0831,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-013,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00831,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0832,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-014,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00832,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0833,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-015,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00833,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0834,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-016,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00834,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0835,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-017,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00835,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0836,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-018,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00836,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0837,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-019,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00837,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0838,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-020,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00838,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0839,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-021,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00839,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0840,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-022,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00840,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0841,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-023,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00841,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0842,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-024,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00842,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0843,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-025,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00843,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0844,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-026,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00844,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0845,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-027,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00845,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0846,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-028,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00846,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0847,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-029,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00847,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0848,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-030,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00848,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0849,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-031,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00849,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0850,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-032,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00850,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0851,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-033,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00851,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0852,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-034,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00852,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0853,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-035,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00853,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0854,report,report.note.SRC-calculation_chapter_03_section_3_2_notes-036,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00854,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0855,report,report.note.CAL-NOT-P00676-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00855,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0856,report,report.note.CAL-NOT-P00676-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00856,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0857,report,report.note.CAL-NOT-P00676-003,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00857,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0858,report,report.note.CAL-NOT-P00677-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00858,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0859,report,report.note.CAL-NOT-P00677-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00859,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0860,report,report.note.CAL-NOT-P00679-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00860,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0861,report,report.note.CAL-NOT-P00685-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00861,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0862,report,report.note.CAL-NOT-P00686-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00862,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
