crosswalk_id,feature_id,traceability_id,handoff_id,external_requirement_id,external_research_id,stage5c_requirement_id,validation_rule_id,backlog_id,phase_class,topic,apollo_manual_id,apollo_pdf_page,external_source_document_id,external_source_page,evidence_image_path,stage5a_class,external_result_status,acceptance_status,ready_status,design_freeze_status,historical_or_target,source_edition,conflict_status,return_reason,open_reason,jis_gap_reason,unknown_reason,grok_review_status,notes
XWL-HOFF-H5A-0193,F4-P4-013,T5A-0239|T5A-0240,H5A-0193,REQ-5C-0059,R5B-PKG004-0047,REQ-5C-0059,UNMATCHED_VALIDATION_RULE,,Phase1_optional,lateral_bracing:横構骨組み組み方変更,MAN-011,13,DOC-RBS-II,433,stage5b/evidence/DOC-RBS-II_pdfp0433_300dpi-R5B-PKG004-0047.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0195,F4-P4-014,T5A-0241|T5A-0242,H5A-0195,REQ-5C-0060,R5B-PKG004-0048,REQ-5C-0060,UNMATCHED_VALIDATION_RULE,,Phase1_optional,sway_bracing:対傾構斜材溶接向き変更,MAN-011,14,DOC-RBS-II,431,stage5b/evidence/DOC-RBS-II_pdfp0431_300dpi-R5B-PKG004-0048.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0197,F4-P4-015,T5A-0243|T5A-0244,H5A-0197,REQ-5C-0061,R5B-PKG004-0049,REQ-5C-0061,UNMATCHED_VALIDATION_RULE,,Phase1_optional,sway_bracing:対傾構水平荷重受け持ち組数変更,MAN-011,14,DOC-RBS-II,431,stage5b/evidence/DOC-RBS-II_pdfp0431_300dpi-R5B-PKG004-0049.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0199,F4-P4-016,T5A-0245|T5A-0246,H5A-0199,REQ-5C-0062,R5B-PKG004-0050,REQ-5C-0062,UNMATCHED_VALIDATION_RULE,,Phase1_optional,lateral_bracing:横構配置図作成,MAN-011,15,DOC-RBS-II,433,stage5b/evidence/DOC-RBS-II_pdfp0433_300dpi-R5B-PKG004-0050.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0201,F4-P4-017,T5A-0247|T5A-0248,H5A-0201,REQ-5C-0063,R5B-PKG004-0051,REQ-5C-0063,UNMATCHED_VALIDATION_RULE,,Phase1_optional,lateral_bracing:横構細長比一次部材変更,MAN-011,16,DOC-RBS-II,433,stage5b/evidence/DOC-RBS-II_pdfp0433_300dpi-R5B-PKG004-0051.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0214,F4-P4-030,T5A-0261|T5A-0262,H5A-0214,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,BL-APOLLO-H5A-0214,Phase1_required,support_condition:支承条件データ,MAN-005,12,,,,PROJECT_DECISION|STANDARD_TRACEABILITY_REQUIRED,,APOLLO_RETURN_ACCEPTED,,NOT_EXTERNAL_BLOCK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,RETURN_TO_APOLLO,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0218,F4-P5-001,T5A-0273|T5A-0274,H5A-0218,REQ-5C-0079,R5B-PKG004-0067,REQ-5C-0079,UNMATCHED_VALIDATION_RULE,,Phase1_required,analysis_input_generation:解析データ作成,MAN-007,4,DOC-RBS-II,80,stage5b/evidence/DOC-RBS-II_pdfp0080_300dpi-R5B-PKG004-0067.png,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0220,F4-P5-002,T5A-0275|T5A-0276,H5A-0220,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,BL-APOLLO-H5A-0220,Phase1_required,analysis_input_generation:主桁仮定剛度,MAN-007,4,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,APOLLO_RETURN_ACCEPTED,,NOT_EXTERNAL_BLOCK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,RETURN_TO_APOLLO,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0221,F4-P5-002,T5A-0275|T5A-0276,H5A-0221,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,analysis_input_generation:主桁仮定剛度,MAN-007,4,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0222,F4-P5-003,T5A-0277|T5A-0278,H5A-0222,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,BL-APOLLO-H5A-0222,Phase1_required,analysis_input_generation:横桁・対傾構仮定剛度,MAN-007,5,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,APOLLO_RETURN_ACCEPTED,,NOT_EXTERNAL_BLOCK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,RETURN_TO_APOLLO,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0223,F4-P5-003,T5A-0277|T5A-0278,H5A-0223,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,analysis_input_generation:横桁・対傾構仮定剛度,MAN-007,5,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0224,F4-P5-004,T5A-0279|T5A-0280,H5A-0224,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,BL-APOLLO-H5A-0224,Phase1_required,analysis_input_generation:仮定鋼重,MAN-007,5,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,APOLLO_RETURN_ACCEPTED,,NOT_EXTERNAL_BLOCK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,RETURN_TO_APOLLO,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0225,F4-P5-004,T5A-0279|T5A-0280,H5A-0225,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,analysis_input_generation:仮定鋼重,MAN-007,5,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0226,F4-P5-005,T5A-0281|T5A-0282,H5A-0226,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,BL-APOLLO-H5A-0226,Phase1_required,analysis_model:Analyzer骨組み任意指定,MAN-007,6,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,APOLLO_RETURN_ACCEPTED,,NOT_EXTERNAL_BLOCK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,RETURN_TO_APOLLO,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0227,F4-P5-005,T5A-0281|T5A-0282,H5A-0227,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,analysis_model:Analyzer骨組み任意指定,MAN-007,6,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0228,F4-P5-006,T5A-0283|T5A-0284,H5A-0228,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,BL-APOLLO-H5A-0228,Phase1_required,analysis_model:節点変更,MAN-007,6,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,APOLLO_RETURN_ACCEPTED,,NOT_EXTERNAL_BLOCK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,RETURN_TO_APOLLO,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0229,F4-P5-006,T5A-0283|T5A-0284,H5A-0229,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,analysis_model:節点変更,MAN-007,6,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0230,F4-P5-007,T5A-0285|T5A-0286,H5A-0230,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,BL-APOLLO-H5A-0230,Phase1_required,analysis_model:要素変更,MAN-007,7,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,APOLLO_RETURN_ACCEPTED,,NOT_EXTERNAL_BLOCK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,RETURN_TO_APOLLO,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0231,F4-P5-007,T5A-0285|T5A-0286,H5A-0231,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,analysis_model:要素変更,MAN-007,7,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0232,F4-P5-008,T5A-0287|T5A-0288,H5A-0232,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,BL-APOLLO-H5A-0232,Phase1_required,analysis_model:支点変更,MAN-007,7,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,APOLLO_RETURN_ACCEPTED,,NOT_EXTERNAL_BLOCK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,RETURN_TO_APOLLO,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0233,F4-P5-008,T5A-0287|T5A-0288,H5A-0233,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,analysis_model:支点変更,MAN-007,7,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0234,F4-P5-014,T5A-0294|T5A-0295,H5A-0234,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,BL-APOLLO-H5A-0234,Phase1_required,analysis_input_generation:計算書出力,MAN-007,7,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,APOLLO_RETURN_ACCEPTED,,NOT_EXTERNAL_BLOCK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,RETURN_TO_APOLLO,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0235,F4-P5-014,T5A-0294|T5A-0295,H5A-0235,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,analysis_input_generation:計算書出力,MAN-007,7,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0243,F4-P5-022,T5A-0303|T5A-0304,H5A-0243,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,BL-APOLLO-H5A-0243,Phase1_required,analysis_input_generation:ハンチ・中分,MAN-005,16,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,APOLLO_RETURN_ACCEPTED,,NOT_EXTERNAL_BLOCK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,RETURN_TO_APOLLO,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0244,F4-P5-022,T5A-0303|T5A-0304,H5A-0244,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,analysis_input_generation:ハンチ・中分,MAN-005,16,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0246,F4-P5-024,T5A-0306,H5A-0246,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,deflection_check:活荷重たわみ,MAN-010,4,,,,STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0247,F4-P5-027,T5A-0309|T5A-0310,H5A-0247,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,BL-APOLLO-H5A-0247,Phase1_required,analysis_model:格子解析ボタン,MAN-002,8,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,APOLLO_RETURN_ACCEPTED,,NOT_EXTERNAL_BLOCK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,RETURN_TO_APOLLO,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0248,F4-P5-027,T5A-0309|T5A-0310,H5A-0248,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,analysis_model:格子解析ボタン,MAN-002,8,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0249,F4-P5-028,T5A-0311|T5A-0312,H5A-0249,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,BL-APOLLO-H5A-0249,Phase1_required,analysis_input_generation:解析データ作成ボタン,MAN-002,8,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,APOLLO_RETURN_ACCEPTED,,NOT_EXTERNAL_BLOCK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,RETURN_TO_APOLLO,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0250,F4-P5-028,T5A-0311|T5A-0312,H5A-0250,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,analysis_input_generation:解析データ作成ボタン,MAN-002,8,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0252,F4-P5-032,T5A-0316|T5A-0317,H5A-0252,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,BL-APOLLO-H5A-0252,Phase1_required,analysis_input_generation:有効モーメント最小量,MAN-005,22,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,APOLLO_RETURN_ACCEPTED,,NOT_EXTERNAL_BLOCK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,RETURN_TO_APOLLO,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0253,F4-P5-032,T5A-0316|T5A-0317,H5A-0253,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,analysis_input_generation:有効モーメント最小量,MAN-005,22,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0257,F4-P5-039,T5A-0324|T5A-0325,H5A-0257,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,BL-APOLLO-H5A-0257,Phase1_required,grid_model:grid_model (covered under analysis_model),MULTI,NONE,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,APOLLO_RETURN_ACCEPTED,,NOT_EXTERNAL_BLOCK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,RETURN_TO_APOLLO,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0258,F4-P5-039,T5A-0324|T5A-0325,H5A-0258,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,grid_model:grid_model (covered under analysis_model),MULTI,NONE,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0259,F4-P5-040,T5A-0326|T5A-0327,H5A-0259,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,BL-APOLLO-H5A-0259,Phase1_required,node:node (covered under analysis_model),MULTI,NONE,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,APOLLO_RETURN_ACCEPTED,,NOT_EXTERNAL_BLOCK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,RETURN_TO_APOLLO,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0260,F4-P5-040,T5A-0326|T5A-0327,H5A-0260,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,node:node (covered under analysis_model),MULTI,NONE,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0261,F4-P5-041,T5A-0328|T5A-0329,H5A-0261,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,BL-APOLLO-H5A-0261,Phase1_required,member:member (covered under analysis_model),MULTI,NONE,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,APOLLO_RETURN_ACCEPTED,,NOT_EXTERNAL_BLOCK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,RETURN_TO_APOLLO,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0262,F4-P5-041,T5A-0328|T5A-0329,H5A-0262,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,member:member (covered under analysis_model),MULTI,NONE,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0263,F4-P5-042,T5A-0330|T5A-0331,H5A-0263,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,BL-APOLLO-H5A-0263,Phase1_required,support:support (covered under analysis_model),MULTI,NONE,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,APOLLO_RETURN_ACCEPTED,,NOT_EXTERNAL_BLOCK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,RETURN_TO_APOLLO,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0264,F4-P5-042,T5A-0330|T5A-0331,H5A-0264,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,support:support (covered under analysis_model),MULTI,NONE,,,,SOFTWARE_SPECIFIC|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0267,F4-P6-032,T5A-0373|T5A-0374,H5A-0267,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,steel_weight:鋼重計算プログラム起動,MAN-013,3,,,,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0268,F4-P6-033,T5A-0375|T5A-0376,H5A-0268,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,steel_weight:全体鋼重概算計算,MAN-013,3,,,,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|SOFTWARE_SPECIFIC,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
