source_record_id,pdf_page_number,label_raw,raw_value,raw_unit,normalized_value,normalized_unit,semantic_class,source_locator,confidence,verification_status
DWG-DIM-S045-007,47,UFLG端横桁中央,400x19x2908,mm,,,DIMENSION,calc_pdf_p47,HIGH,UNVERIFIED
DWG-DIM-S045-008,47,UFLG端横桁右,250x12x1099,mm,,,DIMENSION,calc_pdf_p47,HIGH,UNVERIFIED
DWG-DIM-S045-009,47,LFLG端横桁左,250x12x1934,mm,,,DIMENSION,calc_pdf_p47,HIGH,UNVERIFIED
DWG-DIM-S045-010,47,LFLG端横桁右,250x12x1468,mm,,,DIMENSION,calc_pdf_p47,HIGH,UNVERIFIED
DWG-DIM-S045-011,47,WEB PL左,733x9x1603,mm,,,DIMENSION,calc_pdf_p47,HIGH,UNVERIFIED
DWG-DIM-S045-012,47,WEB PL中央主,2537x32x791,mm,,,DIMENSION,calc_pdf_p47,HIGH,UNVERIFIED
DWG-DIM-S045-013,47,WEB PL右,730x9x1103,mm,,,DIMENSION,calc_pdf_p47,HIGH,UNVERIFIED
DWG-DIM-S045-014,47,CONN PL,351x19x789,mm,,,DIMENSION,calc_pdf_p47,HIGH,UNVERIFIED
DWG-DIM-S045-015,47,CONN PL alt,367x19x818,mm,,,DIMENSION,calc_pdf_p47,HIGH,UNVERIFIED
DWG-DIM-S045-016,47,SPL PL,165x13x470,mm,,,DIMENSION,calc_pdf_p47,HIGH,UNVERIFIED
DWG-DIM-S045-017,47,SPL PL large,1692x10x470,mm,,,DIMENSION,calc_pdf_p47,HIGH,UNVERIFIED
DWG-DIM-S045-018,47,FILL PL,1686x8x233,mm,,,DIMENSION,calc_pdf_p47,HIGH,UNVERIFIED
DWG-DIM-S045-019,47,STUD,22x200,mm,,,DIMENSION,calc_pdf_p47,HIGH,UNVERIFIED
DWG-DIM-S045-020,47,PL small,80x9x625,mm,,,DIMENSION,calc_pdf_p47,HIGH,UNVERIFIED
DWG-DIM-S045-021,47,PL small alt,80x9x555,mm,,,DIMENSION,calc_pdf_p47,HIGH,UNVERIFIED
DWG-DIM-S045-022,47,角度,94.218,deg,,,DIMENSION,calc_pdf_p47,HIGH,UNVERIFIED
DWG-DIM-S046-023,48,端横桁(2)全体長,4500.2,mm,,,DIMENSION,calc_pdf_p48,HIGH,UNVERIFIED
DWG-DIM-S046-024,48,張出左,1400,mm,,,DIMENSION,calc_pdf_p48,HIGH,UNVERIFIED
DWG-DIM-S046-025,48,張出右,1400,mm,,,DIMENSION,calc_pdf_p48,HIGH,UNVERIFIED
DWG-DIM-S046-026,48,AG1-AG2間,2250.1,mm,,,DIMENSION,calc_pdf_p48,HIGH,UNVERIFIED
DWG-DIM-S046-027,48,UFLG端横桁(2)中央,400x19x2897,mm,,,DIMENSION,calc_pdf_p48,HIGH,UNVERIFIED
DWG-DIM-S046-028,48,CONN PL(2),353x19x790,mm,,,DIMENSION,calc_pdf_p48,HIGH,UNVERIFIED
DWG-DIM-S046-029,48,CONN PL(2)alt,355x19x793,mm,,,DIMENSION,calc_pdf_p48,HIGH,UNVERIFIED
DWG-DIM-S047-030,49,中間支点横桁全体長,4500,mm,,,DIMENSION,calc_pdf_p49,HIGH,UNVERIFIED
DWG-DIM-S047-031,49,PR1間,2250,mm,,,DIMENSION,calc_pdf_p49,HIGH,UNVERIFIED
DWG-DIM-S047-032,49,UFLG支点,560x32x2896,mm,,,DIMENSION,calc_pdf_p49,HIGH,UNVERIFIED
DWG-DIM-S047-033,49,WEB PL支点,2614x40x791,mm,,,DIMENSION,calc_pdf_p49,HIGH,UNVERIFIED
DWG-DIM-S047-034,49,WEB PL支点主,1800x28x2932,mm,,,DIMENSION,calc_pdf_p49,HIGH,UNVERIFIED
DWG-DIM-S047-035,49,CONN PL支点,495x32x791,mm,,,DIMENSION,calc_pdf_p49,HIGH,UNVERIFIED
DWG-DIM-S047-036,49,SPL PL支点,230x22x620,mm,,,DIMENSION,calc_pdf_p49,HIGH,UNVERIFIED
DWG-DIM-S048-037,50,WEB PL支点(2),2614x40x791,mm,,,DIMENSION,calc_pdf_p50,HIGH,UNVERIFIED
DWG-DIM-S049-038,51,中間横桁(1)C1/C2,4500,mm,,,DIMENSION,calc_pdf_p51,HIGH,UNVERIFIED
DWG-DIM-S049-039,51,UFLG C1,250x12x3196,mm,,,DIMENSION,calc_pdf_p51,HIGH,UNVERIFIED
DWG-DIM-S049-040,51,UFLG C2,250x12x3496,mm,,,DIMENSION,calc_pdf_p51,HIGH,UNVERIFIED
DWG-DIM-S049-041,51,SPL PL C1,240x9x320,mm,,,DIMENSION,calc_pdf_p51,HIGH,UNVERIFIED
DWG-DIM-S049-042,51,SPL PL C1 small,90x10x320,mm,,,DIMENSION,calc_pdf_p51,HIGH,UNVERIFIED
DWG-DIM-S049-043,51,FILL PL C1,240x10x158,mm,,,DIMENSION,calc_pdf_p51,HIGH,UNVERIFIED
DWG-DIM-S050-044,52,UFLG C3/C4,250x12x3496,mm,,,DIMENSION,calc_pdf_p52,HIGH,UNVERIFIED
DWG-DIM-S051-045,53,C5/C6,4500,mm,,,DIMENSION,calc_pdf_p53,HIGH,UNVERIFIED
DWG-DIM-S052-046,54,C7/C8,4500,mm,,,DIMENSION,calc_pdf_p54,HIGH,UNVERIFIED
DWG-DIM-S053-047,55,C9/C10,4500,mm,,,DIMENSION,calc_pdf_p55,HIGH,UNVERIFIED
DWG-DIM-S054-048,56,C11/C12,4500,mm,,,DIMENSION,calc_pdf_p56,HIGH,UNVERIFIED
DWG-DIM-S055-049,57,C13/C14,4500,mm,,,DIMENSION,calc_pdf_p57,HIGH,UNVERIFIED
DWG-DIM-S056-050,58,C15/C16,4500,mm,,,DIMENSION,calc_pdf_p58,HIGH,UNVERIFIED
DWG-DIM-S057-051,59,C17/C18,4500,mm,,,DIMENSION,calc_pdf_p59,HIGH,UNVERIFIED
DWG-DIM-S058-052,60,C19/C20,4500,mm,,,DIMENSION,calc_pdf_p60,HIGH,UNVERIFIED
DWG-DIM-S058-053,60,UFLG C19,250x12x3196,mm,,,DIMENSION,calc_pdf_p60,HIGH,UNVERIFIED
DWG-DIM-S058-054,60,UFLG C20,250x12x3395,mm,,,DIMENSION,calc_pdf_p60,HIGH,UNVERIFIED
DWG-DIM-S061-055,63,GUSSET PL S1,640x22x940,mm,,,DIMENSION,calc_pdf_p63,HIGH,UNVERIFIED
DWG-DIM-S061-056,63,GUSSET PL C1,641x22x1200,mm,,,DIMENSION,calc_pdf_p63,HIGH,UNVERIFIED
DWG-DIM-S061-057,63,GUSSET PL large,570x22x1730,mm,,,DIMENSION,calc_pdf_p63,HIGH,UNVERIFIED
DWG-DIM-S061-058,63,GUSSET PL large2,1270x22x1220,mm,,,DIMENSION,calc_pdf_p63,HIGH,UNVERIFIED
DWG-DIM-S061-059,63,K.L.間隔,2700,mm,,,DIMENSION,calc_pdf_p63,HIGH,UNVERIFIED
DWG-DIM-S061-060,63,ボルトピッチ,375,mm,,,DIMENSION,calc_pdf_p63,HIGH,UNVERIFIED
DWG-DIM-S061-061,63,ガセット内ピッチ,1000,mm,,,DIMENSION,calc_pdf_p63,HIGH,UNVERIFIED
DWG-DIM-S062-062,64,GUSSET PL S1,491x12x980,mm,,,DIMENSION,calc_pdf_p64,HIGH,UNVERIFIED
DWG-DIM-S062-063,64,GUSSET PL S1 alt,491x12x920,mm,,,DIMENSION,calc_pdf_p64,HIGH,UNVERIFIED
DWG-DIM-S062-064,64,GUSSET PL S1 alt2,541x12x1030,mm,,,DIMENSION,calc_pdf_p64,HIGH,UNVERIFIED
DWG-DIM-S062-065,64,パネル長,4992.5,mm,,,DIMENSION,calc_pdf_p64,HIGH,UNVERIFIED
DWG-DIM-S068-066,70,GUSSET PL C16,690x22x1040,mm,,,DIMENSION,calc_pdf_p70,HIGH,UNVERIFIED
DWG-DIM-S068-067,70,GUSSET PL C17,690x22x1040,mm,,,DIMENSION,calc_pdf_p70,HIGH,UNVERIFIED
DWG-DIM-S068-068,70,GUSSET PL PR2,741x22x1510,mm,,,DIMENSION,calc_pdf_p70,HIGH,UNVERIFIED
DWG-DIM-S068-069,70,パネル長PR2,5097.4,mm,,,DIMENSION,calc_pdf_p70,HIGH,UNVERIFIED
DWG-DIM-S068-070,70,分割,300,mm,,,DIMENSION,calc_pdf_p70,HIGH,UNVERIFIED
DWG-DIM-S072-071,74,巻きコンA-A,4512,mm,,,DIMENSION,calc_pdf_p74,HIGH,UNVERIFIED
DWG-DIM-S072-072,74,巻きコンG-G,3152,mm,,,DIMENSION,calc_pdf_p74,HIGH,UNVERIFIED
DWG-DIM-S072-073,74,軸方向ピッチ,1620,mm,,,DIMENSION,calc_pdf_p74,HIGH,UNVERIFIED
DWG-DIM-S072-074,74,横方向ピッチ,1080,mm,,,DIMENSION,calc_pdf_p74,HIGH,UNVERIFIED
DWG-DIM-S073-075,75,各断面幅,1650,mm,,,DIMENSION,calc_pdf_p75,HIGH,UNVERIFIED
DWG-DIM-S080-076,82,スタッドE-E,4512,mm,,,DIMENSION,calc_pdf_p82,HIGH,UNVERIFIED
DWG-DIM-S080-077,82,スタッド間隔,1500,mm,,,DIMENSION,calc_pdf_p82,HIGH,UNVERIFIED
DWG-DIM-S080-078,82,横方向,1200,mm,,,DIMENSION,calc_pdf_p82,HIGH,UNVERIFIED
DWG-DIM-S082-079,84,スタッドD-D,4500,mm,,,DIMENSION,calc_pdf_p84,HIGH,UNVERIFIED
DWG-DIM-S082-080,84,D-D pitch,1250,mm,,,DIMENSION,calc_pdf_p84,HIGH,UNVERIFIED
DWG-DIM-S084-081,86,合成床版,4512,mm,,,DIMENSION,calc_pdf_p86,HIGH,UNVERIFIED
DWG-DIM-S085-082,87,ベアリング長,750,mm,,,DIMENSION,calc_pdf_p87,HIGH,UNVERIFIED
DWG-DIM-S085-083,87,ベアリング幅,690,mm,,,DIMENSION,calc_pdf_p87,HIGH,UNVERIFIED
DWG-DIM-S085-084,87,アンカーボルトM45,4,本,,,DIMENSION,calc_pdf_p87,HIGH,UNVERIFIED
DWG-DIM-S085-085,87,ベースプレートボルト,24,本,,,DIMENSION,calc_pdf_p87,HIGH,UNVERIFIED
DWG-DIM-S085-086,87,取付ボルト,8,本,,,DIMENSION,calc_pdf_p87,HIGH,UNVERIFIED
DWG-DIM-S085-087,87,ボルトピッチ,620,mm,,,DIMENSION,calc_pdf_p87,HIGH,UNVERIFIED
DWG-DIM-S085-088,87,積層厚,34,mm,,,DIMENSION,calc_pdf_p87,HIGH,UNVERIFIED
DWG-DIM-S085-089,87,鉛プラグ径,200,mm,,,DIMENSION,calc_pdf_p87,HIGH,UNVERIFIED
DWG-DIM-S086-090,88,ベアリング長PR,1050,mm,,,DIMENSION,calc_pdf_p88,HIGH,UNVERIFIED
DWG-DIM-S086-091,88,アンカーボルトM45,8,本,,,DIMENSION,calc_pdf_p88,HIGH,UNVERIFIED
DWG-DIM-S086-092,88,ベースプレートボルト,24,本,,,DIMENSION,calc_pdf_p88,HIGH,UNVERIFIED
DWG-DIM-S086-093,88,取付ボルト,8,本,,,DIMENSION,calc_pdf_p88,HIGH,UNVERIFIED
DWG-DIM-S086-094,88,ボルトピッチ,900,mm,,,DIMENSION,calc_pdf_p88,HIGH,UNVERIFIED
DWG-DIM-S086-095,88,鉛プラグ径,300,mm,,,DIMENSION,calc_pdf_p88,HIGH,UNVERIFIED
DWG-DIM-S087-096,89,ベアリング長PU,990,mm,,,DIMENSION,calc_pdf_p89,HIGH,UNVERIFIED
DWG-DIM-S087-097,89,取付ボルト,8,本,,,DIMENSION,calc_pdf_p89,HIGH,UNVERIFIED
DWG-DIM-S087-098,89,アンカー鉄筋,8,本,,,DIMENSION,calc_pdf_p89,HIGH,UNVERIFIED
DWG-DIM-S087-099,89,ボルトピッチ,620,mm,,,DIMENSION,calc_pdf_p89,HIGH,UNVERIFIED
DWG-DIM-S087-100,89,ソールプレート,700,mm,,,DIMENSION,calc_pdf_p89,HIGH,UNVERIFIED
DWG-DIM-S088-101,90,ベアリング長PR2,1340,mm,,,DIMENSION,calc_pdf_p90,HIGH,UNVERIFIED
DWG-DIM-S088-102,90,取付ボルト,20,本,,,DIMENSION,calc_pdf_p90,HIGH,UNVERIFIED
DWG-DIM-S088-103,90,アンカー鉄筋,20,本,,,DIMENSION,calc_pdf_p90,HIGH,UNVERIFIED
DWG-DIM-S088-104,90,ボルトピッチ,1000,mm,,,DIMENSION,calc_pdf_p90,HIGH,UNVERIFIED
DWG-DIM-S088-105,90,ソールプレート長,1100,mm,,,DIMENSION,calc_pdf_p90,HIGH,UNVERIFIED
DWG-DIM-S088-106,90,ソールプレート貫通,1200,mm,,,DIMENSION,calc_pdf_p90,HIGH,UNVERIFIED
DWG-DIM-S089-001,91,全体長さ,8352,mm,,,DIMENSION,calc_pdf_p91,HIGH,UNVERIFIED
DWG-DIM-S089-002,91,ボックスピッチ_D_C_F_E,1373/1410/1300/880,mm,,,DIMENSION,calc_pdf_p91,HIGH,UNVERIFIED
DWG-DIM-S089-003,91,アンカーPLピッチ,993/1500,mm,,,DIMENSION,calc_pdf_p91,HIGH,UNVERIFIED
DWG-DIM-S089-004,91,ボルト孔ピッチ,520/50,mm,,,DIMENSION,calc_pdf_p91,HIGH,UNVERIFIED
DWG-DIM-S089-005,91,遊間a(20℃時),40,mm,,,DIMENSION,calc_pdf_p91,HIGH,UNVERIFIED
DWG-DIM-S089-006,91,荷重(1輪当り),100,kN,,,DIMENSION,calc_pdf_p91,HIGH,UNVERIFIED
DWG-DIM-S089-007,91,温度範囲,-10～+40,℃,,,DIMENSION,calc_pdf_p91,HIGH,UNVERIFIED
DWG-DIM-S089-008,91,伸縮桁長,162.264,m,,,DIMENSION,calc_pdf_p91,HIGH,UNVERIFIED
DWG-DIM-S089-009,91,常時移動量,153.6,mm,,,DIMENSION,calc_pdf_p91,HIGH,UNVERIFIED
DWG-DIM-S089-010,91,L1地震時移動量(橋軸方向),236.5,mm,,,DIMENSION,calc_pdf_p91,HIGH,UNVERIFIED
DWG-DIM-S089-011,91,L1地震時移動量(橋軸直角方向),211.6,mm,,,DIMENSION,calc_pdf_p91,HIGH,UNVERIFIED
DWG-DIM-S090-001,92,ボルト孔ピッチ,75/75/150/150/50,mm,,,DIMENSION,calc_pdf_p92,HIGH,UNVERIFIED
DWG-DIM-S090-002,92,アンカーPLピッチ,1413/985/1350/820/730/1285,mm,,,DIMENSION,calc_pdf_p92,HIGH,UNVERIFIED
DWG-DIM-S090-003,92,調整範囲θ,"93°05'41""～94°15'21""",deg,,,DIMENSION,calc_pdf_p92,HIGH,UNVERIFIED
DWG-DIM-S092-001,94,全体長さ,8010,mm,,,DIMENSION,calc_pdf_p94,HIGH,UNVERIFIED
DWG-DIM-S092-002,94,Face PL厚さ,80,mm,,,DIMENSION,calc_pdf_p94,HIGH,UNVERIFIED
DWG-DIM-S092-003,94,PBL PL厚さ,22,mm,,,DIMENSION,calc_pdf_p94,HIGH,UNVERIFIED
DWG-DIM-S092-004,94,Web PL厚さ,22,mm,,,DIMENSION,calc_pdf_p94,HIGH,UNVERIFIED
DWG-DIM-S102-001,104,排水管径,200,mm,,,DIMENSION,calc_pdf_p104,HIGH,UNVERIFIED
DWG-DIM-S102-002,104,VP200直管長さ,4000/2453/1953/2802/2702,mm,,,DIMENSION,calc_pdf_p104,HIGH,UNVERIFIED
DWG-DIM-S102-003,104,水抜きゴム管径,25A,,,,DIMENSION,calc_pdf_p104,HIGH,UNVERIFIED
DWG-DIM-S102-004,104,排水管延長(第1系統),25990.4,mm,,,DIMENSION,calc_pdf_p104,HIGH,UNVERIFIED
DWG-DIM-S102-005,104,排水桝間隔(A-L2上),4450/4500/4500/7500/8000,mm,,,DIMENSION,calc_pdf_p104,HIGH,UNVERIFIED
DWG-DIM-S102-006,104,DL1 H1/H2/H3/H4,2011/1506/505/485,mm,,,DIMENSION,calc_pdf_p104,HIGH,UNVERIFIED
DWG-DIM-S102-007,104,DL2 H1/H2/H3/H4,1889/1384/505/485,mm,,,DIMENSION,calc_pdf_p104,HIGH,UNVERIFIED
DWG-DIM-S102-008,104,DL3 H1/H2/H3/H4,1745/1340/405/385,mm,,,DIMENSION,calc_pdf_p104,HIGH,UNVERIFIED
DWG-DIM-S102-009,104,DL4 H1/H2/H3/H4,1478/1073/405/385,mm,,,DIMENSION,calc_pdf_p104,HIGH,UNVERIFIED
DWG-DIM-S102-010,104,DL5 H1/H2/H3/H4,1155/750/405/385,mm,,,DIMENSION,calc_pdf_p104,HIGH,UNVERIFIED
DWG-DIM-S093-001,95,横断勾配(A-L2),2.000,%,,,DIMENSION,calc_pdf_p95,HIGH,UNVERIFIED
DWG-DIM-S093-002,95,横断勾配(A-R2),2.025,%,,,DIMENSION,calc_pdf_p95,HIGH,UNVERIFIED
DWG-DIM-S094-001,96,Type A 製作数,1,set,,,DIMENSION,calc_pdf_p96,HIGH,UNVERIFIED
DWG-DIM-S094-002,96,Type B 製作数,1,set,,,DIMENSION,calc_pdf_p96,HIGH,UNVERIFIED
S141-C01,143,,46.3,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C02,143,,46.3,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C03,143,,45.2,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C04,143,,44.6,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C05,143,,40.2,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C06,143,,36.1,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C07,143,,32.1,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C08,143,,28.7,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C09,143,,25.9,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C10,143,,21.6,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C11,143,,18.3,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C12,143,,16.4,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C13,143,,14.3,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C14,143,,12.6,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C15,143,,—,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,BLANK,PARTIAL
S141-C16,143,,23.8,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C17,143,,23.8,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C18,143,,23.8,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C19,143,,23.8,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C20,143,,23.8,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C21,143,,23.7,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C22,143,,22.4,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C23,143,,21.9,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C24,143,,21.9,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C25,143,,19.7,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C26,143,,17.8,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C27,143,,15.6,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C28,143,,13.5,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C29,143,,11.8,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-C30,143,,10.4,t,,,UNKNOWN_REQUIRES_REVIEW,calc_pdf_p143,HIGH,PARTIAL
S141-D01,143,支間長1,40.200,m,,,DIMENSION,calc_pdf_p143,HIGH,PARTIAL
S141-D02,143,支間長2,51.000,m,,,DIMENSION,calc_pdf_p143,HIGH,PARTIAL
S141-D03,143,支間長3,40.200,m,,,DIMENSION,calc_pdf_p143,HIGH,PARTIAL
S141-D04,143,Bridge length L,134.001,m,,,DIMENSION,calc_pdf_p143,HIGH,PARTIAL
S141-D05,143,Girder length,133.201,m,,,DIMENSION,calc_pdf_p143,MEDIUM,PARTIAL
S141-D06,143,作業半径(位置1),14.0,m,,,DIMENSION,calc_pdf_p143,HIGH,PARTIAL
S141-D07,143,作業半径(位置2),18.0,m,,,DIMENSION,calc_pdf_p143,HIGH,PARTIAL
S141-D08,143,施工基面 V,15.250,m,,,DIMENSION,calc_pdf_p143,HIGH,PARTIAL
S141-D09,143,H.W.L.,VTP+14.00,,,,DIMENSION,calc_pdf_p143,HIGH,PARTIAL
S141-D10,143,F.W.L.,VTP+13.60,,,,DIMENSION,calc_pdf_p143,HIGH,PARTIAL
S141-D11,143,D.L.,10.00,m,,,DIMENSION,calc_pdf_p143,HIGH,PARTIAL
S141-E01,143,旭高架橋 APU15-AR2 架設計画図,旭高架橋 APU15-AR2 架設計画図,,,,NOTE,calc_pdf_p143,HIGH,PARTIAL
S141-E02,143,架設計画図,架設計画図,,,,NOTE,calc_pdf_p143,HIGH,PARTIAL
S141-E03,143,一般国道247号（西知多道路）,一般国道247号（西知多道路）,,,,NOTE,calc_pdf_p143,HIGH,PARTIAL
S141-E04,143,知多市旭地内 起点,知多市旭地内 起点,,,,NOTE,calc_pdf_p143,MEDIUM,PARTIAL
S141-E05,143,141号 / 141枚の内,141号 / 141枚の内,,,,NOTE,calc_pdf_p143,HIGH,PARTIAL
S141-E06,143,A 鋼3径間連続少数主桁橋,A 鋼3径間連続少数主桁橋,,,,NOTE,calc_pdf_p143,HIGH,PARTIAL
S141-E07,143,134.001,134.001,m,,,NOTE,calc_pdf_p143,HIGH,PARTIAL
S141-E08,143,133.201,133.201,m,,,NOTE,calc_pdf_p143,MEDIUM,PARTIAL
S141-E09,143,40.200,40.200,m,,,NOTE,calc_pdf_p143,HIGH,PARTIAL
S141-E10,143,51.000,51.000,m,,,NOTE,calc_pdf_p143,HIGH,PARTIAL
S141-E11,143,40.200,40.200,m,,,NOTE,calc_pdf_p143,HIGH,PARTIAL
S141-E12,143,西知多道路 NO.178+10.000 / No.26+8.001,西知多道路 NO.178+10.000 / No.26+8.001,,,,NOTE,calc_pdf_p143,HIGH,PARTIAL
S141-E13,143,S=1:500,S=1:500,,,,NOTE,calc_pdf_p143,HIGH,PARTIAL
S141-E14,143,S=1:200,S=1:200,,,,NOTE,calc_pdf_p143,HIGH,PARTIAL
S141-E15,143,PU15 合流部,PU15 合流部,,,,NOTE,calc_pdf_p143,MEDIUM,PARTIAL
S141-E16,143,架設方向,架設方向,,,,NOTE,calc_pdf_p143,HIGH,PARTIAL
S141-E17,143,上り線,上り線,,,,NOTE,calc_pdf_p143,MEDIUM,PARTIAL
S141-B01,143,,12.5,t,,,LOAD_VALUE,calc_pdf_p143,HIGH,PARTIAL
S141-B02,143,,11.6,t,,,LOAD_VALUE,calc_pdf_p143,HIGH,PARTIAL
S141-B03,143,,16.7,t,,,LOAD_VALUE,calc_pdf_p143,HIGH,PARTIAL
S141-B04,143,,14.0,t,,,LOAD_VALUE,calc_pdf_p143,HIGH,PARTIAL
S141-B05,143,,13.6,t,,,LOAD_VALUE,calc_pdf_p143,HIGH,PARTIAL
S141-B06,143,,16.7,t,,,LOAD_VALUE,calc_pdf_p143,HIGH,PARTIAL
S141-B07,143,,12.4,t,,,LOAD_VALUE,calc_pdf_p143,HIGH,PARTIAL
S141-B08,143,,7.0,t,,,LOAD_VALUE,calc_pdf_p143,HIGH,PARTIAL
S141-B09,143,,12.3,t,,,LOAD_VALUE,calc_pdf_p143,HIGH,PARTIAL
