source_record_id,source_type,pdf_page_number,printed_page_number,chapter_id,section_id,source_locator,semantic_class,confidence,verification_status,notes
CAL-TBL-P00770-001,table,770,765,CAL-CH3,CAL-SEC-3.4.1,calc_pdf_p770,SECTION_PROPERTY,HIGH,UNVERIFIED,断面諸元
CAL-TBL-P00770-002,table,770,765,CAL-CH3,CAL-SEC-3.4.1,calc_pdf_p770,SECTION_PROPERTY,HIGH,UNVERIFIED,断面諸元
CAL-TBL-P00770-003,table,770,765,CAL-CH3,CAL-SEC-3.4.1,calc_pdf_p770,SECTION_PROPERTY,HIGH,UNVERIFIED,断面諸元
CAL-TBL-P00770-004,table,770,765,CAL-CH3,CAL-SEC-3.4.1,calc_pdf_p770,SECTION_PROPERTY,HIGH,UNVERIFIED,断面諸元
CAL-TBL-P00771-001,table,771,766,CAL-CH3,CAL-SEC-3.4.1,calc_pdf_p771,ANALYSIS_RESULT,HIGH,UNVERIFIED,応力度照査
CAL-TBL-P00771-002,table,771,766,CAL-CH3,CAL-SEC-3.4.1,calc_pdf_p771,ANALYSIS_RESULT,HIGH,UNVERIFIED,応力度照査
CAL-TBL-P00772-001,table,772,767,CAL-CH3,CAL-SEC-3.4.1,calc_pdf_p772,ANALYSIS_RESULT,HIGH,UNVERIFIED,せん断照査
CAL-TBL-P00772-002,table,772,767,CAL-CH3,CAL-SEC-3.4.1,calc_pdf_p772,DESIGN_RESULT,HIGH,UNVERIFIED,せん断照査
CAL-VAL-P00766-001,value,766,761,CAL-CH3,CAL-SEC-3.4.1,calc_pdf_p766,DIMENSION,HIGH,UNVERIFIED,荷重分担幅B
CAL-VAL-P00767-001,value,767,762,CAL-CH3,CAL-SEC-3.4.1,calc_pdf_p767,DIMENSION,HIGH,UNVERIFIED,舗装厚
CAL-VAL-P00767-002,value,767,762,CAL-CH3,CAL-SEC-3.4.1,calc_pdf_p767,DIMENSION,HIGH,UNVERIFIED,床版厚
CAL-VAL-P00767-003,value,767,762,CAL-CH3,CAL-SEC-3.4.1,calc_pdf_p767,LOAD_VALUE,HIGH,UNVERIFIED,輪荷重P
CAL-VAL-P00767-004,value,767,762,CAL-CH3,CAL-SEC-3.4.1,calc_pdf_p767,DERIVED_VALUE,HIGH,UNVERIFIED,衝撃係数常時i
CAL-VAL-P00767-005,value,767,762,CAL-CH3,CAL-SEC-3.4.1,calc_pdf_p767,DERIVED_VALUE,HIGH,UNVERIFIED,衝撃係数衝突時i
CAL-VAL-P00768-001,value,768,763,CAL-CH3,CAL-SEC-3.4.1,calc_pdf_p768,LOAD_VALUE,HIGH,UNVERIFIED,衝突荷重F SC種
CAL-VAL-P00769-001,value,769,764,CAL-CH3,CAL-SEC-3.4.1,calc_pdf_p769,ANALYSIS_RESULT,HIGH,UNVERIFIED,設計断面力M
CAL-VAL-P00769-002,value,769,764,CAL-CH3,CAL-SEC-3.4.1,calc_pdf_p769,ANALYSIS_RESULT,HIGH,UNVERIFIED,設計断面力S
CAL-VAL-P00770-001,value,770,765,CAL-CH3,CAL-SEC-3.4.1,calc_pdf_p770,SECTION_PROPERTY,HIGH,UNVERIFIED,断面積A
CAL-VAL-P00770-002,value,770,765,CAL-CH3,CAL-SEC-3.4.1,calc_pdf_p770,SECTION_PROPERTY,HIGH,UNVERIFIED,I
CAL-VAL-P00771-001,value,771,766,CAL-CH3,CAL-SEC-3.4.1,calc_pdf_p771,MATERIAL_PROPERTY,HIGH,UNVERIFIED,曲げ圧縮制限sigma_brgd
CAL-VAL-P00771-002,value,771,766,CAL-CH3,CAL-SEC-3.4.1,calc_pdf_p771,MATERIAL_PROPERTY,HIGH,UNVERIFIED,引張制限sigma_tud
CAL-FIG-P00790-001,figure,790,785,CAL-CH3,CAL-SEC-3.5.1,calc_pdf_p790,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Lateral bracing frame with nodes 10010-10270/20010-20270 Warren truss
CAL-FML-P00791-001,formula,791,786,CAL-CH3,CAL-SEC-3.5.2,calc_pdf_p791,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,鋼桁風
CAL-FML-P00791-002,formula,791,786,CAL-CH3,CAL-SEC-3.5.2,calc_pdf_p791,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,横構1組風
CAL-FML-P00791-003,formula,791,786,CAL-CH3,CAL-SEC-3.5.2,calc_pdf_p791,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,地震L2
CAL-FML-P00791-004,formula,791,786,CAL-CH3,CAL-SEC-3.5.2,calc_pdf_p791,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,横構1組地震
CAL-FML-P00791-005,formula,791,786,CAL-CH3,CAL-SEC-3.5.2,calc_pdf_p791,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,Pw
CAL-FML-P00791-006,formula,791,786,CAL-CH3,CAL-SEC-3.5.2,calc_pdf_p791,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,Pe
CAL-FML-P00791-007,formula,791,786,CAL-CH3,CAL-SEC-3.5.2,calc_pdf_p791,FORMULA_DEFINITION,HIGH,UNVERIFIED,Keq
CAL-NOT-P00789-001,note,789,784,CAL-CH3,CAL-SEC-3.5.1,calc_pdf_p789,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00789-002,note,789,784,CAL-CH3,CAL-SEC-3.5.1,calc_pdf_p789,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00789-003,note,789,784,CAL-CH3,CAL-SEC-3.5.1,calc_pdf_p789,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00791-001,note,791,786,CAL-CH3,CAL-SEC-3.5.2,calc_pdf_p791,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00792-001,note,792,787,CAL-CH3,CAL-SEC-3.5.3,calc_pdf_p792,NOTE,HIGH,UNVERIFIED,
CAL-P00788-CAL-SEC-3.5-001,page_element,788,783,CAL-CH3,CAL-SEC-3.5,calc_pdf_p788,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Lateral bracing section title
CAL-P00789-CAL-SEC-3.5.1-001,page_element,789,784,CAL-CH3,CAL-SEC-3.5.1,calc_pdf_p789,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Design policy
CAL-P00789-CAL-SEC-3.5.1-002,page_element,789,784,CAL-CH3,CAL-SEC-3.5.1,calc_pdf_p789,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,LM3 members LM1 bolts WS lower half EQ 1/4
CAL-P00789-CAL-SEC-3.5.1-003,page_element,789,784,CAL-CH3,CAL-SEC-3.5.1,calc_pdf_p789,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Double Warren tension design member slenderness
CAL-P00790-CAL-SEC-3.5.1-001,page_element,790,785,CAL-CH3,CAL-SEC-3.5.1,calc_pdf_p790,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,Lateral bracing frame diagram
CAL-P00790-CAL-SEC-3.5.1-002,page_element,790,785,CAL-CH3,CAL-SEC-3.5.1,calc_pdf_p790,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,4 section types
CAL-P00791-CAL-SEC-3.5.2-001,page_element,791,786,CAL-CH3,CAL-SEC-3.5.2,calc_pdf_p791,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Wind and seismic effects
CAL-P00791-CAL-SEC-3.5.2-002,page_element,791,786,CAL-CH3,CAL-SEC-3.5.2,calc_pdf_p791,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,Wind load WS=6.67 Pw=8.34
CAL-P00791-CAL-SEC-3.5.2-003,page_element,791,786,CAL-CH3,CAL-SEC-3.5.2,calc_pdf_p791,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,Seismic L2 We=48.81 Pe=37.34
CAL-P00792-CAL-SEC-3.5.3-001,page_element,792,787,CAL-CH3,CAL-SEC-3.5.3,calc_pdf_p792,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Design section forces member axial forces
CAL-P00792-CAL-SEC-3.5.3-002,page_element,792,787,CAL-CH3,CAL-SEC-3.5.3,calc_pdf_p792,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,Member axial forces table
CAL-P00793-CAL-SEC-3.5.4-001,page_element,793,788,CAL-CH3,CAL-SEC-3.5.4,calc_pdf_p793,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Section determination
CAL-P00793-CAL-SEC-3.5.4-002,page_element,793,788,CAL-CH3,CAL-SEC-3.5.4,calc_pdf_p793,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,Section determination table
CAL-P00797-CAL-SEC-3.5.5-001,page_element,797,792,CAL-CH3,CAL-SEC-3.5.5,calc_pdf_p797,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Calculation results summary
CAL-P00797-CAL-SEC-3.5.5-002,page_element,797,792,CAL-CH3,CAL-SEC-3.5.5,calc_pdf_p797,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,Results table
CAL-P00800-CAL-SEC-3.5.6-001,page_element,800,795,CAL-CH3,CAL-SEC-3.5.6,calc_pdf_p800,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Support horizontal bearing reinforcement
CAL-P00800-CAL-SEC-3.5.6-002,page_element,800,795,CAL-CH3,CAL-SEC-3.5.6,calc_pdf_p800,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,Support reinforcement tables
CAL-P00816-CAL-SEC-3.5.6-001,page_element,816,811,CAL-CH3,CAL-SEC-3.5.6,calc_pdf_p816,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,Support reinforcement final
CAL-TBL-P00790-001,table,790,785,CAL-CH3,CAL-SEC-3.5.1,calc_pdf_p790,SECTION_PROPERTY,HIGH,UNVERIFIED,断面種類
CAL-TBL-P00790-002,table,790,785,CAL-CH3,CAL-SEC-3.5.1,calc_pdf_p790,SECTION_PROPERTY,HIGH,UNVERIFIED,断面種類
CAL-TBL-P00790-003,table,790,785,CAL-CH3,CAL-SEC-3.5.1,calc_pdf_p790,SECTION_PROPERTY,HIGH,UNVERIFIED,断面種類
CAL-TBL-P00790-004,table,790,785,CAL-CH3,CAL-SEC-3.5.1,calc_pdf_p790,SECTION_PROPERTY,HIGH,UNVERIFIED,断面種類
CAL-TBL-P00791-001,table,791,786,CAL-CH3,CAL-SEC-3.5.2,calc_pdf_p791,LOAD_VALUE,HIGH,UNVERIFIED,設計荷重
CAL-TBL-P00791-002,table,791,786,CAL-CH3,CAL-SEC-3.5.2,calc_pdf_p791,LOAD_VALUE,HIGH,UNVERIFIED,設計荷重
CAL-TBL-P00792-001,table,792,787,CAL-CH3,CAL-SEC-3.5.3,calc_pdf_p792,ANALYSIS_RESULT,HIGH,UNVERIFIED,部材軸力
CAL-TBL-P00792-002,table,792,787,CAL-CH3,CAL-SEC-3.5.3,calc_pdf_p792,ANALYSIS_RESULT,HIGH,UNVERIFIED,部材軸力
CAL-TBL-P00792-003,table,792,787,CAL-CH3,CAL-SEC-3.5.3,calc_pdf_p792,ANALYSIS_RESULT,HIGH,UNVERIFIED,部材軸力
CAL-VAL-P00791-001,value,791,786,CAL-CH3,CAL-SEC-3.5.2,calc_pdf_p791,LOAD_VALUE,HIGH,UNVERIFIED,横構WS(1組)
CAL-VAL-P00791-002,value,791,786,CAL-CH3,CAL-SEC-3.5.2,calc_pdf_p791,ANALYSIS_RESULT,HIGH,UNVERIFIED,Wd L2
CAL-VAL-P00791-003,value,791,786,CAL-CH3,CAL-SEC-3.5.2,calc_pdf_p791,DERIVED_VALUE,HIGH,UNVERIFIED,Kh L2
CAL-VAL-P00791-004,value,791,786,CAL-CH3,CAL-SEC-3.5.2,calc_pdf_p791,LOAD_VALUE,HIGH,UNVERIFIED,We L2横構1/4
CAL-VAL-P00791-005,value,791,786,CAL-CH3,CAL-SEC-3.5.2,calc_pdf_p791,LOAD_VALUE,HIGH,UNVERIFIED,Pw
CAL-VAL-P00791-006,value,791,786,CAL-CH3,CAL-SEC-3.5.2,calc_pdf_p791,LOAD_VALUE,HIGH,UNVERIFIED,Pe
CAL-VAL-P00791-007,value,791,786,CAL-CH3,CAL-SEC-3.5.2,calc_pdf_p791,DERIVED_VALUE,HIGH,UNVERIFIED,Keq L2
CAL-VAL-P00792-001,value,792,787,CAL-CH3,CAL-SEC-3.5.3,calc_pdf_p792,ANALYSIS_RESULT,HIGH,UNVERIFIED,Nmax D-10096
CAL-FIG-P00818-001,figure,818,813,CAL-CH3,CAL-SEC-3.6.1,calc_pdf_p818,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Wrapping concrete overview dimensions S1:1500x2280 S2:1500x2400 PR1/PR2:2000x2400
CAL-FML-P00819-001,formula,819,814,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p819,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,S1 Ac
CAL-FML-P00819-002,formula,819,814,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p819,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,S1 Asreq
CAL-FML-P00819-003,formula,819,814,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p819,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,S1 D19 n
CAL-FML-P00820-001,formula,820,815,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p820,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,S2 Ac
CAL-FML-P00820-002,formula,820,815,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p820,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,S2 Asreq
CAL-FML-P00820-003,formula,820,815,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p820,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,S2 D19 n
CAL-FML-P00821-001,formula,821,816,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p821,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,PR1 Ac
CAL-FML-P00821-002,formula,821,816,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p821,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,PR1 Asreq
CAL-FML-P00821-003,formula,821,816,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p821,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,PR1 D19 n
CAL-NOT-P00818-001,note,818,813,CAL-CH3,CAL-SEC-3.6.1,calc_pdf_p818,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00818-002,note,818,813,CAL-CH3,CAL-SEC-3.6.1,calc_pdf_p818,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00818-003,note,818,813,CAL-CH3,CAL-SEC-3.6.1,calc_pdf_p818,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00818-004,note,818,813,CAL-CH3,CAL-SEC-3.6.1,calc_pdf_p818,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00819-001,note,819,814,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p819,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00820-001,note,820,815,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p820,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00821-001,note,821,816,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p821,NOTE,HIGH,UNVERIFIED,
CAL-P00817-CAL-SEC-3.6-001,page_element,817,812,CAL-CH3,CAL-SEC-3.6,calc_pdf_p817,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Wrapping concrete design section title
CAL-P00818-CAL-SEC-3.6.1-001,page_element,818,813,CAL-CH3,CAL-SEC-3.6.1,calc_pdf_p818,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Design policy
CAL-P00818-CAL-SEC-3.6.1-002,page_element,818,813,CAL-CH3,CAL-SEC-3.6.1,calc_pdf_p818,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Min rebar 0.15% Doshin III 5.2
CAL-P00818-CAL-SEC-3.6.1-003,page_element,818,813,CAL-CH3,CAL-SEC-3.6.1,calc_pdf_p818,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Bottom projection cantilever beam
CAL-P00818-CAL-SEC-3.6.1-004,page_element,818,813,CAL-CH3,CAL-SEC-3.6.1,calc_pdf_p818,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,Wrapping concrete overview
CAL-P00819-CAL-SEC-3.6.2-001,page_element,819,814,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p819,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Main body S1
CAL-P00819-CAL-SEC-3.6.2-002,page_element,819,814,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p819,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,S1 section 1500x2280
CAL-P00819-CAL-SEC-3.6.2-003,page_element,819,814,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p819,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,S1 rebar calcs
CAL-P00820-CAL-SEC-3.6.2-001,page_element,820,815,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p820,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Main body S2
CAL-P00820-CAL-SEC-3.6.2-002,page_element,820,815,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p820,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,S2 section 1500x2400
CAL-P00820-CAL-SEC-3.6.2-003,page_element,820,815,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p820,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,S2 rebar calcs
CAL-P00821-CAL-SEC-3.6.2-001,page_element,821,816,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p821,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Main body PR1/PR2
CAL-P00821-CAL-SEC-3.6.2-002,page_element,821,816,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p821,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,PR1/PR2 section 2000x2400
CAL-P00821-CAL-SEC-3.6.2-003,page_element,821,816,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p821,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,PR1/PR2 rebar calcs
CAL-P00822-CAL-SEC-3.6.3-001,page_element,822,817,CAL-CH3,CAL-SEC-3.6.3,calc_pdf_p822,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Bottom projection end support
CAL-P00822-CAL-SEC-3.6.3-002,page_element,822,817,CAL-CH3,CAL-SEC-3.6.3,calc_pdf_p822,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,End support projection section
CAL-P00823-CAL-SEC-3.6.3-001,page_element,823,818,CAL-CH3,CAL-SEC-3.6.3,calc_pdf_p823,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,S1/S2 projection calcs
CAL-P00824-CAL-SEC-3.6.3-001,page_element,824,819,CAL-CH3,CAL-SEC-3.6.3,calc_pdf_p824,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,End support bending/shear
CAL-P00832-CAL-SEC-3.6.3-001,page_element,832,827,CAL-CH3,CAL-SEC-3.6.3,calc_pdf_p832,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,PR1/PR2 projection calcs
CAL-P00833-CAL-SEC-3.6.3-001,page_element,833,828,CAL-CH3,CAL-SEC-3.6.3,calc_pdf_p833,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,PR1/PR2 bending/shear
CAL-P00839-CAL-SEC-3.6.3-001,page_element,839,834,CAL-CH3,CAL-SEC-3.6.3,calc_pdf_p839,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,PR1/PR2 projection final
CAL-P00840-CAL-SEC-3.6.4-001,page_element,840,835,CAL-CH3,CAL-SEC-3.6.4,calc_pdf_p840,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Shear connector on pier cross beam
CAL-P00840-CAL-SEC-3.6.4-002,page_element,840,835,CAL-CH3,CAL-SEC-3.6.4,calc_pdf_p840,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,Stud layout and capacity
CAL-TBL-P00819-001,table,819,814,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p819,DIMENSION,HIGH,UNVERIFIED,S1 Ac
CAL-TBL-P00819-002,table,819,814,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p819,DERIVED_VALUE,HIGH,UNVERIFIED,S1 Asreq
CAL-TBL-P00819-003,table,819,814,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p819,DERIVED_VALUE,HIGH,UNVERIFIED,S1 D19 nreq
CAL-TBL-P00820-001,table,820,815,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p820,DIMENSION,HIGH,UNVERIFIED,S2 Ac
CAL-TBL-P00820-002,table,820,815,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p820,DERIVED_VALUE,HIGH,UNVERIFIED,S2 Asreq
CAL-TBL-P00820-003,table,820,815,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p820,DERIVED_VALUE,HIGH,UNVERIFIED,S2 D19 nreq
CAL-TBL-P00821-001,table,821,816,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p821,DIMENSION,HIGH,UNVERIFIED,PR1 Ac
CAL-TBL-P00821-002,table,821,816,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p821,DERIVED_VALUE,HIGH,UNVERIFIED,PR1 Asreq
CAL-TBL-P00821-003,table,821,816,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p821,DERIVED_VALUE,HIGH,UNVERIFIED,PR1 D19 nreq
CAL-VAL-P00819-001,value,819,814,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p819,DIMENSION,HIGH,UNVERIFIED,S1 Ac
CAL-VAL-P00819-002,value,819,814,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p819,DIMENSION,HIGH,UNVERIFIED,S1 H
CAL-VAL-P00819-003,value,819,814,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p819,DIMENSION,HIGH,UNVERIFIED,S1 B
CAL-VAL-P00819-004,value,819,814,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p819,DERIVED_VALUE,HIGH,UNVERIFIED,S1 Asreq 0.15%
CAL-VAL-P00819-005,value,819,814,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p819,MATERIAL_PROPERTY,HIGH,UNVERIFIED,D19 As
CAL-VAL-P00819-006,value,819,814,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p819,MATERIAL_PROPERTY,HIGH,UNVERIFIED,D25 As
CAL-VAL-P00820-001,value,820,815,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p820,DIMENSION,HIGH,UNVERIFIED,S2 Ac
CAL-VAL-P00820-002,value,820,815,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p820,DIMENSION,HIGH,UNVERIFIED,S2 H
CAL-VAL-P00820-003,value,820,815,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p820,DERIVED_VALUE,HIGH,UNVERIFIED,S2 Asreq
CAL-VAL-P00821-001,value,821,816,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p821,DIMENSION,HIGH,UNVERIFIED,PR1 Ac
CAL-VAL-P00821-002,value,821,816,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p821,DIMENSION,HIGH,UNVERIFIED,PR1 H
CAL-VAL-P00821-003,value,821,816,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p821,DIMENSION,HIGH,UNVERIFIED,PR1 B
CAL-VAL-P00821-004,value,821,816,CAL-CH3,CAL-SEC-3.6.2,calc_pdf_p821,DERIVED_VALUE,HIGH,UNVERIFIED,PR1 Asreq
CAL-FIG-P00843-001,figure,843,838,CAL-CH3,CAL-SEC-3.7.1,calc_pdf_p843,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Fatigue check flowchart necessity-simplified-detailed
CAL-FIG-P00844-001,figure,844,839,CAL-CH3,CAL-SEC-3.7.1,calc_pdf_p844,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,8010mm width 7000mm roadway 100kN wheel loads at 1755/4500/1755
CAL-FML-P00845-001,formula,845,840,CAL-CH3,CAL-SEC-3.7.1,calc_pdf_p845,FORMULA_DEFINITION,HIGH,UNVERIFIED,if
CAL-FML-P00846-001,formula,846,841,CAL-CH3,CAL-SEC-3.7.1,calc_pdf_p846,FORMULA_DEFINITION,HIGH,UNVERIFIED,gammaF
CAL-FML-P00850-001,formula,850,845,CAL-CH3,CAL-SEC-3.7.1,calc_pdf_p850,FORMULA_DEFINITION,HIGH,UNVERIFIED,応力範囲
CAL-FML-P00850-002,formula,850,845,CAL-CH3,CAL-SEC-3.7.1,calc_pdf_p850,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,No.1 delta_sigma
CAL-FML-P00852-001,formula,852,847,CAL-CH3,CAL-SEC-3.7.1,calc_pdf_p852,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,nti
CAL-FML-P00852-002,formula,852,847,CAL-CH3,CAL-SEC-3.7.1,calc_pdf_p852,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,Ni
CAL-NOT-P00843-001,note,843,838,CAL-CH3,CAL-SEC-3.7.1,calc_pdf_p843,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00845-001,note,845,840,CAL-CH3,CAL-SEC-3.7.1,calc_pdf_p845,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00846-001,note,846,841,CAL-CH3,CAL-SEC-3.7.1,calc_pdf_p846,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00848-001,note,848,843,CAL-CH3,CAL-SEC-3.7.1,calc_pdf_p848,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00851-001,note,851,846,CAL-CH3,CAL-SEC-3.7.1,calc_pdf_p851,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00854-001,note,854,849,CAL-CH3,CAL-SEC-3.7.1,calc_pdf_p854,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00860-001,note,860,855,CAL-CH3,CAL-SEC-3.7.2,calc_pdf_p860,NOTE,HIGH,UNVERIFIED,
CAL-P00842-CAL-SEC-3.7-001,page_element,842,837,CAL-CH3,CAL-SEC-3.7,calc_pdf_p842,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Fatigue design section title
CAL-P00843-CAL-SEC-3.7.1-001,page_element,843,838,CAL-CH3,CAL-SEC-3.7.1,calc_pdf_p843,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Main girder fatigue design
CAL-P00843-CAL-SEC-3.7.1-002,page_element,843,838,CAL-CH3,CAL-SEC-3.7.1,calc_pdf_p843,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Fatigue check flowchart
CAL-P00844-CAL-SEC-3.7.1-001,page_element,844,839,CAL-CH3,CAL-SEC-3.7.1,calc_pdf_p844,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,Fatigue load position diagram
CAL-P00845-CAL-SEC-3.7.1-001,page_element,845,840,CAL-CH3,CAL-SEC-3.7.1,calc_pdf_p845,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Necessity determination
