golden_id,domain,field_path,drawing_sheet_number,drawing_locator,source_record_ids,candidate_ids
G-RPT-0937,report,report.note.CH5-NOTE-018,,,CH5-NOTE-018,RP-1398
G-RPT-0938,report,report.note.CH5-NOTE-019,,,CH5-NOTE-019,RP-1399
G-RPT-0939,report,report.note.CH5-NOTE-020,,,CH5-NOTE-020,RP-1400
G-RPT-0940,report,report.note.CH5-NOTE-021,,,CH5-NOTE-021,RP-1401
G-RPT-0941,report,report.note.CH5-NOTE-022,,,CH5-NOTE-022,RP-1402
G-RPT-0942,report,report.formula.CH2-FML-001,,,CH2-FML-001,RP-133
G-RPT-0943,report,report.formula.CH2-FML-004,,,CH2-FML-004,RP-136
G-RPT-0944,report,report.formula.CAL-FML-P00135-001,,,CAL-FML-P00135-001,RP-261
G-RPT-0945,report,report.formula.SRC-calculation_chapter_03_section_3_2_formulas-001,,,SRC-calculation_chapter_03_section_3_2_formulas-001,RP-519
G-RPT-0946,report,report.formula.SRC-calculation_chapter_03_section_3_2_formulas-002,,,SRC-calculation_chapter_03_section_3_2_formulas-002,RP-520
G-RPT-0947,report,report.formula.SRC-calculation_chapter_03_section_3_2_formulas-003,,,SRC-calculation_chapter_03_section_3_2_formulas-003,RP-521
G-RPT-0948,report,report.formula.SRC-calculation_chapter_03_section_3_2_formulas-004,,,SRC-calculation_chapter_03_section_3_2_formulas-004,RP-522
G-RPT-0949,report,report.formula.SRC-calculation_chapter_03_section_3_2_formulas-005,,,SRC-calculation_chapter_03_section_3_2_formulas-005,RP-523
G-RPT-0950,report,report.formula.SRC-calculation_chapter_03_section_3_2_formulas-006,,,SRC-calculation_chapter_03_section_3_2_formulas-006,RP-524
G-RPT-0951,report,report.formula.SRC-calculation_chapter_03_section_3_2_formulas-007,,,SRC-calculation_chapter_03_section_3_2_formulas-007,RP-525
G-RPT-0952,report,report.formula.SRC-calculation_chapter_03_section_3_2_formulas-008,,,SRC-calculation_chapter_03_section_3_2_formulas-008,RP-526
G-RPT-0953,report,report.formula.SRC-calculation_chapter_03_section_3_2_formulas-009,,,SRC-calculation_chapter_03_section_3_2_formulas-009,RP-527
G-RPT-0954,report,report.formula.SRC-calculation_chapter_03_section_3_2_formulas-010,,,SRC-calculation_chapter_03_section_3_2_formulas-010,RP-528
G-RPT-0955,report,report.formula.SRC-calculation_chapter_03_section_3_2_formulas-011,,,SRC-calculation_chapter_03_section_3_2_formulas-011,RP-529
G-RPT-0956,report,report.formula.SRC-calculation_chapter_03_section_3_2_formulas-012,,,SRC-calculation_chapter_03_section_3_2_formulas-012,RP-530
G-RPT-0957,report,report.formula.SRC-calculation_chapter_03_section_3_2_formulas-013,,,SRC-calculation_chapter_03_section_3_2_formulas-013,RP-531
G-RPT-0958,report,report.formula.SRC-calculation_chapter_03_section_3_2_formulas-014,,,SRC-calculation_chapter_03_section_3_2_formulas-014,RP-532
G-RPT-0959,report,report.formula.SRC-calculation_chapter_03_section_3_2_formulas-015,,,SRC-calculation_chapter_03_section_3_2_formulas-015,RP-533
G-RPT-0960,report,report.formula.SRC-calculation_chapter_03_section_3_2_formulas-016,,,SRC-calculation_chapter_03_section_3_2_formulas-016,RP-534
G-RPT-0961,report,report.formula.SRC-calculation_chapter_03_section_3_2_formulas-017,,,SRC-calculation_chapter_03_section_3_2_formulas-017,RP-535
G-RPT-0962,report,report.formula.SRC-calculation_chapter_03_section_3_2_formulas-018,,,SRC-calculation_chapter_03_section_3_2_formulas-018,RP-536
G-RPT-0963,report,report.formula.SRC-calculation_chapter_03_section_3_2_formulas-019,,,SRC-calculation_chapter_03_section_3_2_formulas-019,RP-537
G-RPT-0964,report,report.formula.SRC-calculation_chapter_03_section_3_2_formulas-020,,,SRC-calculation_chapter_03_section_3_2_formulas-020,RP-538
G-RPT-0965,report,report.formula.SRC-calculation_chapter_03_section_3_2_formulas-021,,,SRC-calculation_chapter_03_section_3_2_formulas-021,RP-539
G-RPT-0966,report,report.formula.SRC-calculation_chapter_03_section_3_2_formulas-022,,,SRC-calculation_chapter_03_section_3_2_formulas-022,RP-540
G-RPT-0967,report,report.formula.SRC-calculation_chapter_03_section_3_2_formulas-023,,,SRC-calculation_chapter_03_section_3_2_formulas-023,RP-541
G-RPT-0968,report,report.formula.SRC-calculation_chapter_03_section_3_2_formulas-024,,,SRC-calculation_chapter_03_section_3_2_formulas-024,RP-542
G-RPT-0969,report,report.formula.SRC-calculation_chapter_03_section_3_2_formulas-025,,,SRC-calculation_chapter_03_section_3_2_formulas-025,RP-543
G-RPT-0970,report,report.formula.SRC-calculation_chapter_03_section_3_2_formulas-026,,,SRC-calculation_chapter_03_section_3_2_formulas-026,RP-544
G-RPT-0971,report,report.formula.CAL-FML-P00677-001,,,CAL-FML-P00677-001,RP-711
G-RPT-0972,report,report.formula.CAL-FML-P00685-001,,,CAL-FML-P00685-001,RP-712
G-RPT-0973,report,report.formula.CAL-FML-P00689-001,,,CAL-FML-P00689-001,RP-715
G-RPT-0974,report,report.formula.CAL-FML-P00689-002,,,CAL-FML-P00689-002,RP-716
G-RPT-0975,report,report.formula.CAL-FML-P00769-001,,,CAL-FML-P00769-001,RP-792
G-RPT-0976,report,report.formula.CAL-FML-P00791-007,,,CAL-FML-P00791-007,RP-862
G-RPT-0977,report,report.formula.CAL-FML-P00845-001,,,CAL-FML-P00845-001,RP-960
G-RPT-0978,report,report.formula.CAL-FML-P00846-001,,,CAL-FML-P00846-001,RP-961
G-RPT-0979,report,report.formula.CAL-FML-P00850-001,,,CAL-FML-P00850-001,RP-962
G-RPT-0980,report,report.formula.CAL-FML-P00873-001,,,CAL-FML-P00873-001,RP-1017
G-RPT-0981,report,report.formula.CAL-FML-P00873-002,,,CAL-FML-P00873-002,RP-1018
G-RPT-0982,report,report.formula.CAL-FML-P00873-003,,,CAL-FML-P00873-003,RP-1019
G-RPT-0983,report,report.formula.CAL-FML-P00873-004,,,CAL-FML-P00873-004,RP-1020
G-RPT-0984,report,report.formula.CAL-FML-P00873-005,,,CAL-FML-P00873-005,RP-1021
G-RPT-0985,report,report.formula.CAL-FML-P00873-006,,,CAL-FML-P00873-006,RP-1022
G-RPT-0986,report,report.formula.CAL-FML-P00893-001,,,CAL-FML-P00893-001,RP-1023
G-RPT-0987,report,report.formula.CAL-FML-P01284-001,,,CAL-FML-P01284-001,RP-1137
G-RPT-0988,report,report.formula.CAL-FML-P01284-002,,,CAL-FML-P01284-002,RP-1138
G-RPT-0989,report,report.formula.CAL-FML-P01321-001,,,CAL-FML-P01321-001,RP-1139
G-RPT-0990,report,report.formula.CAL-FML-P01321-002,,,CAL-FML-P01321-002,RP-1140
G-RPT-0991,report,report.formula.CAL-FML-P01321-009,,,CAL-FML-P01321-009,RP-1147
G-RPT-0992,report,report.formula.CAL-FML-P01321-010,,,CAL-FML-P01321-010,RP-1148
G-RPT-0993,report,report.formula.CH5-FORM-001,,,CH5-FORM-001,RP-1349
G-RPT-0994,report,report.formula.CH5-FORM-002,,,CH5-FORM-002,RP-1350
G-RPT-0995,report,report.formula.CH5-FORM-003,,,CH5-FORM-003,RP-1351
G-RPT-0996,report,report.formula.CH5-FORM-004,,,CH5-FORM-004,RP-1352
G-RPT-0997,report,report.formula.CH5-FORM-005,,,CH5-FORM-005,RP-1353
G-RPT-0998,report,report.formula.CH5-FORM-006,,,CH5-FORM-006,RP-1354
G-RPT-0999,report,report.formula.CH5-FORM-007,,,CH5-FORM-007,RP-1355
G-RPT-1000,report,report.formula.CH5-FORM-008,,,CH5-FORM-008,RP-1356
G-RPT-1001,report,report.formula.CH5-FORM-009,,,CH5-FORM-009,RP-1357
G-RPT-1002,report,report.formula.CH5-FORM-017,,,CH5-FORM-017,RP-1365
G-RPT-1003,report,report.formula.CH5-FORM-018,,,CH5-FORM-018,RP-1366
G-RPT-1004,report,report.formula.CH5-FORM-019,,,CH5-FORM-019,RP-1367
G-RPT-1005,report,report.formula.CH5-FORM-021,,,CH5-FORM-021,RP-1369
G-RPT-1006,report,report.formula.CH5-FORM-022,,,CH5-FORM-022,RP-1370
G-RPT-1007,report,report.formula.CH5-FORM-023,,,CH5-FORM-023,RP-1371
G-RPT-1008,report,report.formula.CH5-FORM-024,,,CH5-FORM-024,RP-1372
G-RPT-1009,report,report.formula.CH5-FORM-027,,,CH5-FORM-027,RP-1375
G-RPT-1010,report,report.formula.CH5-FORM-028,,,CH5-FORM-028,RP-1376
G-RPT-1011,report,report.formula.CH5-FORM-029,,,CH5-FORM-029,RP-1377
G-RPT-1012,report,report.formula.CH5-FORM-031,,,CH5-FORM-031,RP-1379
G-RPT-1013,report,report.layout.CH1-PE-001,,,CH1-PE-001,RP-004
G-RPT-1014,report,report.layout.CH1-PE-002,,,CH1-PE-002,RP-006
G-RPT-1015,report,report.layout.CH1-PE-003,,,CH1-PE-003,RP-008
G-RPT-1016,report,report.layout.CH1-PE-004,,,CH1-PE-004,RP-009
G-RPT-1017,report,report.layout.CH1-PE-005,,,CH1-PE-005,RP-010
G-RPT-1018,report,report.layout.CH1-PE-006,,,CH1-PE-006,RP-011
G-RPT-1019,report,report.layout.CH1-PE-007,,,CH1-PE-007,RP-012
G-RPT-1020,report,report.layout.CH1-PE-008,,,CH1-PE-008,RP-013
G-RPT-1021,report,report.layout.CH1-PE-009,,,CH1-PE-009,RP-014
G-RPT-1022,report,report.layout.CH1-PE-010,,,CH1-PE-010,RP-015
G-RPT-1023,report,report.layout.CH1-PE-011,,,CH1-PE-011,RP-016
G-RPT-1024,report,report.layout.CH1-PE-012,,,CH1-PE-012,RP-017
G-RPT-1025,report,report.layout.CH1-PE-013,,,CH1-PE-013,RP-018
G-RPT-1026,report,report.layout.CH1-PE-014,,,CH1-PE-014,RP-019
G-RPT-1027,report,report.layout.CH1-PE-015,,,CH1-PE-015,RP-020
G-RPT-1028,report,report.layout.CH1-PE-016,,,CH1-PE-016,RP-021
G-RPT-1029,report,report.layout.CH1-PE-017,,,CH1-PE-017,RP-022
G-RPT-1030,report,report.layout.CH1-PE-018,,,CH1-PE-018,RP-023
G-RPT-1031,report,report.layout.CH1-PE-019,,,CH1-PE-019,RP-024
G-RPT-1032,report,report.layout.CH1-PE-020,,,CH1-PE-020,RP-025
G-RPT-1033,report,report.layout.CH1-PE-021,,,CH1-PE-021,RP-026
G-RPT-1034,report,report.layout.CH1-PE-022,,,CH1-PE-022,RP-027
G-RPT-1035,report,report.layout.CH1-PE-023,,,CH1-PE-023,RP-028
G-RPT-1036,report,report.layout.CH1-PE-024,,,CH1-PE-024,RP-029
G-RPT-1037,report,report.layout.CH1-PE-025,,,CH1-PE-025,RP-030
G-RPT-1038,report,report.layout.CH1-PE-026,,,CH1-PE-026,RP-031
G-RPT-1039,report,report.layout.CH1-PE-027,,,CH1-PE-027,RP-032
G-RPT-1040,report,report.layout.CH1-PE-028,,,CH1-PE-028,RP-033
G-RPT-1041,report,report.layout.CH1-PE-029,,,CH1-PE-029,RP-034
G-RPT-1042,report,report.layout.CH1-PE-030,,,CH1-PE-030,RP-035
G-RPT-1043,report,report.layout.CH1-PE-031,,,CH1-PE-031,RP-036
G-RPT-1044,report,report.layout.CH1-PE-032,,,CH1-PE-032,RP-037
G-RPT-1045,report,report.layout.CH1-PE-033,,,CH1-PE-033,RP-039
G-RPT-1046,report,report.layout.CH1-PE-034,,,CH1-PE-034,RP-040
G-RPT-1047,report,report.layout.CH1-PE-035,,,CH1-PE-035,RP-041
G-RPT-1048,report,report.layout.CH1-PE-036,,,CH1-PE-036,RP-042
G-RPT-1049,report,report.layout.CH1-PE-037,,,CH1-PE-037,RP-044
G-RPT-1050,report,report.layout.CH1-PE-038,,,CH1-PE-038,RP-046
G-RPT-1051,report,report.layout.CH1-PE-039,,,CH1-PE-039,RP-048
G-RPT-1052,report,report.layout.CH2-PE-001,,,CH2-PE-001,RP-153
G-RPT-1053,report,report.layout.CH2-PE-002,,,CH2-PE-002,RP-155
G-RPT-1054,report,report.layout.CH2-PE-003,,,CH2-PE-003,RP-156
G-RPT-1055,report,report.layout.CH2-PE-004,,,CH2-PE-004,RP-158
G-RPT-1056,report,report.layout.CH2-PE-005,,,CH2-PE-005,RP-159
G-RPT-1057,report,report.layout.CH2-PE-006,,,CH2-PE-006,RP-161
G-RPT-1058,report,report.layout.CH2-PE-007,,,CH2-PE-007,RP-163
G-RPT-1059,report,report.layout.CH2-PE-008,,,CH2-PE-008,RP-165
G-RPT-1060,report,report.layout.CH2-PE-009,,,CH2-PE-009,RP-167
G-RPT-1061,report,report.layout.CH2-PE-010,,,CH2-PE-010,RP-169
G-RPT-1062,report,report.layout.CH2-PE-011,,,CH2-PE-011,RP-171
G-RPT-1063,report,report.layout.CH2-PE-012,,,CH2-PE-012,RP-173
G-RPT-1064,report,report.layout.CH2-PE-013,,,CH2-PE-013,RP-175
G-RPT-1065,report,report.layout.CH2-PE-014,,,CH2-PE-014,RP-177
G-RPT-1066,report,report.layout.CH2-PE-015,,,CH2-PE-015,RP-179
G-RPT-1067,report,report.layout.CH2-PE-016,,,CH2-PE-016,RP-181
G-RPT-1068,report,report.layout.CH2-PE-017,,,CH2-PE-017,RP-183
G-RPT-1069,report,report.layout.CH2-PE-018,,,CH2-PE-018,RP-185
G-RPT-1070,report,report.layout.CH2-PE-019,,,CH2-PE-019,RP-187
G-RPT-1071,report,report.layout.CH2-PE-020,,,CH2-PE-020,RP-189
G-RPT-1072,report,report.layout.CH2-PE-021,,,CH2-PE-021,RP-191
G-RPT-1073,report,report.layout.CH2-PE-022,,,CH2-PE-022,RP-193
G-RPT-1074,report,report.layout.CH2-PE-023,,,CH2-PE-023,RP-195
G-RPT-1075,report,report.layout.CH2-PE-024,,,CH2-PE-024,RP-197
G-RPT-1076,report,report.layout.CH2-PE-025,,,CH2-PE-025,RP-199
G-RPT-1077,report,report.layout.CAL-P00115-CAL-SEC-3.1-001,,,CAL-P00115-CAL-SEC-3.1-001,RP-294
G-RPT-1078,report,report.layout.CAL-P00116-CAL-SEC-3.1-001,,,CAL-P00116-CAL-SEC-3.1-001,RP-297
G-RPT-1079,report,report.layout.CAL-P00117-CAL-SEC-3.1.1-001,,,CAL-P00117-CAL-SEC-3.1.1-001,RP-299
G-RPT-1080,report,report.layout.CAL-P00117-CAL-SEC-3.1.1-002,,,CAL-P00117-CAL-SEC-3.1.1-002,RP-301
G-RPT-1081,report,report.layout.CAL-P00117-CAL-SEC-3.1.1-003,,,CAL-P00117-CAL-SEC-3.1.1-003,RP-302
G-RPT-1082,report,report.layout.CAL-P00118-CAL-SEC-3.1.2-001,,,CAL-P00118-CAL-SEC-3.1.2-001,RP-303
G-RPT-1083,report,report.layout.CAL-P00118-CAL-SEC-3.1.2-002,,,CAL-P00118-CAL-SEC-3.1.2-002,RP-305
G-RPT-1084,report,report.layout.CAL-P00119-CAL-SEC-3.1.2-001,,,CAL-P00119-CAL-SEC-3.1.2-001,RP-306
G-RPT-1085,report,report.layout.CAL-P00119-CAL-SEC-3.1.2-002,,,CAL-P00119-CAL-SEC-3.1.2-002,RP-308
G-RPT-1086,report,report.layout.CAL-P00121-CAL-SEC-3.1.2-001,,,CAL-P00121-CAL-SEC-3.1.2-001,RP-309
G-RPT-1087,report,report.layout.CAL-P00121-CAL-SEC-3.1.2-002,,,CAL-P00121-CAL-SEC-3.1.2-002,RP-311
G-RPT-1088,report,report.layout.CAL-P00122-CAL-SEC-3.1.2-001,,,CAL-P00122-CAL-SEC-3.1.2-001,RP-313
G-RPT-1089,report,report.layout.CAL-P00122-CAL-SEC-3.1.2-002,,,CAL-P00122-CAL-SEC-3.1.2-002,RP-315
G-RPT-1090,report,report.layout.CAL-P00123-CAL-SEC-3.1.2-001,,,CAL-P00123-CAL-SEC-3.1.2-001,RP-317
G-RPT-1091,report,report.layout.CAL-P00123-CAL-SEC-3.1.2-002,,,CAL-P00123-CAL-SEC-3.1.2-002,RP-319
G-RPT-1092,report,report.layout.CAL-P00124-CAL-SEC-3.1.2-001,,,CAL-P00124-CAL-SEC-3.1.2-001,RP-320
G-RPT-1093,report,report.layout.CAL-P00125-CAL-SEC-3.1.2-001,,,CAL-P00125-CAL-SEC-3.1.2-001,RP-322
G-RPT-1094,report,report.layout.CAL-P00125-CAL-SEC-3.1.2-002,,,CAL-P00125-CAL-SEC-3.1.2-002,RP-324
G-RPT-1095,report,report.layout.CAL-P00126-CAL-SEC-3.1.2-001,,,CAL-P00126-CAL-SEC-3.1.2-001,RP-325
G-RPT-1096,report,report.layout.CAL-P00126-CAL-SEC-3.1.2-002,,,CAL-P00126-CAL-SEC-3.1.2-002,RP-327
G-RPT-1097,report,report.layout.CAL-P00127-CAL-SEC-3.1.2-001,,,CAL-P00127-CAL-SEC-3.1.2-001,RP-328
G-RPT-1098,report,report.layout.CAL-P00128-CAL-SEC-3.1.2-001,,,CAL-P00128-CAL-SEC-3.1.2-001,RP-330
G-RPT-1099,report,report.layout.CAL-P00128-CAL-SEC-3.1.2-002,,,CAL-P00128-CAL-SEC-3.1.2-002,RP-332
G-RPT-1100,report,report.layout.CAL-P00129-CAL-SEC-3.1.2-001,,,CAL-P00129-CAL-SEC-3.1.2-001,RP-333
G-RPT-1101,report,report.layout.CAL-P00130-CAL-SEC-3.1.2-001,,,CAL-P00130-CAL-SEC-3.1.2-001,RP-335
G-RPT-1102,report,report.layout.CAL-P00131-CAL-SEC-3.1.2-001,,,CAL-P00131-CAL-SEC-3.1.2-001,RP-337
G-RPT-1103,report,report.layout.CAL-P00131-CAL-SEC-3.1.2-002,,,CAL-P00131-CAL-SEC-3.1.2-002,RP-339
G-RPT-1104,report,report.layout.CAL-P00132-CAL-SEC-3.1.2-001,,,CAL-P00132-CAL-SEC-3.1.2-001,RP-340
G-RPT-1105,report,report.layout.CAL-P00132-CAL-SEC-3.1.2-002,,,CAL-P00132-CAL-SEC-3.1.2-002,RP-342
G-RPT-1106,report,report.layout.CAL-P00133-CAL-SEC-3.1.2-001,,,CAL-P00133-CAL-SEC-3.1.2-001,RP-344
G-RPT-1107,report,report.layout.CAL-P00133-CAL-SEC-3.1.2-002,,,CAL-P00133-CAL-SEC-3.1.2-002,RP-346
G-RPT-1108,report,report.layout.CAL-P00134-CAL-SEC-3.1.2-001,,,CAL-P00134-CAL-SEC-3.1.2-001,RP-347
G-RPT-1109,report,report.layout.CAL-P00135-CAL-SEC-3.1.2-001,,,CAL-P00135-CAL-SEC-3.1.2-001,RP-348
G-RPT-1110,report,report.layout.CAL-P00135-CAL-SEC-3.1.2-002,,,CAL-P00135-CAL-SEC-3.1.2-002,RP-349
G-RPT-1111,report,report.layout.CAL-P00135-CAL-SEC-3.1.2-003,,,CAL-P00135-CAL-SEC-3.1.2-003,RP-351
G-RPT-1112,report,report.layout.CAL-P00135-CAL-SEC-3.1.2-004,,,CAL-P00135-CAL-SEC-3.1.2-004,RP-353
G-RPT-1113,report,report.layout.CAL-P00136-CAL-SEC-3.1.2-001,,,CAL-P00136-CAL-SEC-3.1.2-001,RP-354
G-RPT-1114,report,report.layout.CAL-P00137-CAL-SEC-3.1.2-001,,,CAL-P00137-CAL-SEC-3.1.2-001,RP-356
G-RPT-1115,report,report.layout.CAL-P00138-CAL-SEC-3.1.2-001,,,CAL-P00138-CAL-SEC-3.1.2-001,RP-358
G-RPT-1116,report,report.layout.CAL-P00138-CAL-SEC-3.1.2-002,,,CAL-P00138-CAL-SEC-3.1.2-002,RP-359
G-RPT-1117,report,report.layout.CAL-P00139-CAL-SEC-3.1.2-001,,,CAL-P00139-CAL-SEC-3.1.2-001,RP-360
G-RPT-1118,report,report.layout.CAL-P00139-CAL-SEC-3.1.2-002,,,CAL-P00139-CAL-SEC-3.1.2-002,RP-362
G-RPT-1119,report,report.layout.CAL-P00140-CAL-SEC-3.1.2-001,,,CAL-P00140-CAL-SEC-3.1.2-001,RP-363
G-RPT-1120,report,report.layout.CAL-P00140-CAL-SEC-3.1.2-002,,,CAL-P00140-CAL-SEC-3.1.2-002,RP-364
G-RPT-1121,report,report.layout.CAL-P00141-CAL-SEC-3.1.3-001,,,CAL-P00141-CAL-SEC-3.1.3-001,RP-365
G-RPT-1122,report,report.layout.CAL-P00141-CAL-SEC-3.1.3-002,,,CAL-P00141-CAL-SEC-3.1.3-002,RP-367
G-RPT-1123,report,report.layout.CAL-P00141-CAL-SEC-3.1.3-003,,,CAL-P00141-CAL-SEC-3.1.3-003,RP-368
G-RPT-1124,report,report.layout.CAL-P00142-CAL-SEC-3.1.4-001,,,CAL-P00142-CAL-SEC-3.1.4-001,RP-369
G-RPT-1125,report,report.layout.CAL-P00142-CAL-SEC-3.1.4-002,,,CAL-P00142-CAL-SEC-3.1.4-002,RP-371
G-RPT-1126,report,report.layout.CAL-P00143-CAL-SEC-3.1.5-001,,,CAL-P00143-CAL-SEC-3.1.5-001,RP-372
G-RPT-1127,report,report.layout.CAL-P00143-CAL-SEC-3.1.5-002,,,CAL-P00143-CAL-SEC-3.1.5-002,RP-374
G-RPT-1128,report,report.layout.CAL-P00144-CAL-SEC-3.1.5-001,,,CAL-P00144-CAL-SEC-3.1.5-001,RP-375
G-RPT-1129,report,report.layout.CAL-P00145-CAL-SEC-3.1.6-001,,,CAL-P00145-CAL-SEC-3.1.6-001,RP-376
G-RPT-1130,report,report.layout.CAL-P00145-CAL-SEC-3.1.6-002,,,CAL-P00145-CAL-SEC-3.1.6-002,RP-378
G-RPT-1131,report,report.layout.CAL-P00146-CAL-SEC-3.1.6-001,,,CAL-P00146-CAL-SEC-3.1.6-001,RP-379
G-RPT-1132,report,report.layout.CAL-P00147-CAL-SEC-3.1.6-001,,,CAL-P00147-CAL-SEC-3.1.6-001,RP-380
G-RPT-1133,report,report.layout.CAL-P00148-CAL-SEC-3.1.6-001,,,CAL-P00148-CAL-SEC-3.1.6-001,RP-381
G-RPT-1134,report,report.layout.CAL-P00149-CAL-SEC-3.1.6-001,,,CAL-P00149-CAL-SEC-3.1.6-001,RP-382
G-RPT-1135,report,report.layout.CAL-P00150-CAL-SEC-3.1.6-001,,,CAL-P00150-CAL-SEC-3.1.6-001,RP-383
G-RPT-1136,report,report.layout.CAL-P00151-CAL-SEC-3.1.6-001,,,CAL-P00151-CAL-SEC-3.1.6-001,RP-384
G-RPT-1137,report,report.layout.CAL-P00178-CAL-SEC-3.1.6-001,,,CAL-P00178-CAL-SEC-3.1.6-001,RP-385
G-RPT-1138,report,report.layout.CAL-P00179-CAL-SEC-3.1.6-001,,,CAL-P00179-CAL-SEC-3.1.6-001,RP-386
G-RPT-1139,report,report.layout.CAL-P00180-CAL-SEC-3.1.7-001,,,CAL-P00180-CAL-SEC-3.1.7-001,RP-387
G-RPT-1140,report,report.layout.CAL-P00180-CAL-SEC-3.1.7-002,,,CAL-P00180-CAL-SEC-3.1.7-002,RP-389
G-RPT-1141,report,report.layout.CAL-P00182-CAL-SEC-3.1.7-001,,,CAL-P00182-CAL-SEC-3.1.7-001,RP-390
G-RPT-1142,report,report.layout.CAL-P00221-CAL-SEC-3.1.7-001,,,CAL-P00221-CAL-SEC-3.1.7-001,RP-391
G-RPT-1143,report,report.layout.CAL-P00222-CAL-SEC-3.1.8-001,,,CAL-P00222-CAL-SEC-3.1.8-001,RP-392
G-RPT-1144,report,report.layout.CAL-P00222-CAL-SEC-3.1.8-002,,,CAL-P00222-CAL-SEC-3.1.8-002,RP-394
G-RPT-1145,report,report.layout.CAL-P00223-CAL-SEC-3.1.8-001,,,CAL-P00223-CAL-SEC-3.1.8-001,RP-395
G-RPT-1146,report,report.layout.CAL-P00276-CAL-SEC-3.1.8-001,,,CAL-P00276-CAL-SEC-3.1.8-001,RP-396
G-RPT-1147,report,report.layout.CAL-P00277-CAL-SEC-3.1.9-001,,,CAL-P00277-CAL-SEC-3.1.9-001,RP-397
G-RPT-1148,report,report.layout.CAL-P00290-CAL-SEC-3.1.9-001,,,CAL-P00290-CAL-SEC-3.1.9-001,RP-399
G-RPT-1149,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-001,,,SRC-calculation_chapter_03_section_3_2_page_elements-001,RP-581
G-RPT-1150,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-002,,,SRC-calculation_chapter_03_section_3_2_page_elements-002,RP-582
G-RPT-1151,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-003,,,SRC-calculation_chapter_03_section_3_2_page_elements-003,RP-583
G-RPT-1152,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-004,,,SRC-calculation_chapter_03_section_3_2_page_elements-004,RP-584
G-RPT-1153,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-005,,,SRC-calculation_chapter_03_section_3_2_page_elements-005,RP-585
G-RPT-1154,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-006,,,SRC-calculation_chapter_03_section_3_2_page_elements-006,RP-586
G-RPT-1155,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-007,,,SRC-calculation_chapter_03_section_3_2_page_elements-007,RP-587
G-RPT-1156,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-008,,,SRC-calculation_chapter_03_section_3_2_page_elements-008,RP-588
G-RPT-1157,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-009,,,SRC-calculation_chapter_03_section_3_2_page_elements-009,RP-589
G-RPT-1158,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-010,,,SRC-calculation_chapter_03_section_3_2_page_elements-010,RP-590
G-RPT-1159,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-011,,,SRC-calculation_chapter_03_section_3_2_page_elements-011,RP-591
G-RPT-1160,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-012,,,SRC-calculation_chapter_03_section_3_2_page_elements-012,RP-592
G-RPT-1161,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-013,,,SRC-calculation_chapter_03_section_3_2_page_elements-013,RP-593
G-RPT-1162,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-014,,,SRC-calculation_chapter_03_section_3_2_page_elements-014,RP-594
G-RPT-1163,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-015,,,SRC-calculation_chapter_03_section_3_2_page_elements-015,RP-595
G-RPT-1164,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-016,,,SRC-calculation_chapter_03_section_3_2_page_elements-016,RP-596
G-RPT-1165,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-017,,,SRC-calculation_chapter_03_section_3_2_page_elements-017,RP-597
G-RPT-1166,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-018,,,SRC-calculation_chapter_03_section_3_2_page_elements-018,RP-598
G-RPT-1167,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-019,,,SRC-calculation_chapter_03_section_3_2_page_elements-019,RP-599
G-RPT-1168,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-020,,,SRC-calculation_chapter_03_section_3_2_page_elements-020,RP-600
G-RPT-1169,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-021,,,SRC-calculation_chapter_03_section_3_2_page_elements-021,RP-601
G-RPT-1170,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-022,,,SRC-calculation_chapter_03_section_3_2_page_elements-022,RP-602
G-RPT-1171,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-023,,,SRC-calculation_chapter_03_section_3_2_page_elements-023,RP-603
G-RPT-1172,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-024,,,SRC-calculation_chapter_03_section_3_2_page_elements-024,RP-604
G-RPT-1173,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-025,,,SRC-calculation_chapter_03_section_3_2_page_elements-025,RP-605
