audit_id,file,row_identifier,issue_type,issue_value,repaired_value,shift_delta,rationale
P2IIB-REP-0589,calculation/chapter_03/section_3_7/tables.csv,CAL-TBL-P00845-002,source_locator_derivation,CAL-P00845-TBL,calc_pdf_p845,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=845 per locator contract
P2IIB-REP-0590,calculation/chapter_03/section_3_7/tables.csv,CAL-TBL-P00845-003,source_locator_derivation,CAL-P00845-TBL,calc_pdf_p845,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=845 per locator contract
P2IIB-REP-0591,calculation/chapter_03/section_3_7/tables.csv,CAL-TBL-P00850-001,source_locator_derivation,CAL-P00850-TBL,calc_pdf_p850,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=850 per locator contract
P2IIB-REP-0592,calculation/chapter_03/section_3_7/tables.csv,CAL-TBL-P00850-002,source_locator_derivation,CAL-P00850-TBL,calc_pdf_p850,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=850 per locator contract
P2IIB-REP-0593,calculation/chapter_03/section_3_7/tables.csv,CAL-TBL-P00850-003,source_locator_derivation,CAL-P00850-TBL,calc_pdf_p850,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=850 per locator contract
P2IIB-REP-0594,calculation/chapter_03/section_3_7/tables.csv,CAL-TBL-P00851-001,source_locator_derivation,CAL-P00851-TBL,calc_pdf_p851,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=851 per locator contract
P2IIB-REP-0595,calculation/chapter_03/section_3_7/tables.csv,CAL-TBL-P00851-002,source_locator_derivation,CAL-P00851-TBL,calc_pdf_p851,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=851 per locator contract
P2IIB-REP-0596,calculation/chapter_03/section_3_7/tables.csv,CAL-TBL-P00851-003,source_locator_derivation,CAL-P00851-TBL,calc_pdf_p851,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=851 per locator contract
P2IIB-REP-0597,calculation/chapter_03/section_3_7/tables.csv,CAL-TBL-P00852-001,source_locator_derivation,CAL-P00852-TBL,calc_pdf_p852,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=852 per locator contract
P2IIB-REP-0598,calculation/chapter_03/section_3_7/tables.csv,CAL-TBL-P00852-002,source_locator_derivation,CAL-P00852-TBL,calc_pdf_p852,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=852 per locator contract
P2IIB-REP-0599,calculation/chapter_03/section_3_7/tables.csv,CAL-TBL-P00852-003,source_locator_derivation,CAL-P00852-TBL,calc_pdf_p852,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=852 per locator contract
P2IIB-REP-0600,calculation/chapter_03/section_3_7/tables.csv,CAL-TBL-P00853-001,source_locator_derivation,CAL-P00853-TBL,calc_pdf_p853,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=853 per locator contract
P2IIB-REP-0601,calculation/chapter_03/section_3_7/tables.csv,CAL-TBL-P00853-002,source_locator_derivation,CAL-P00853-TBL,calc_pdf_p853,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=853 per locator contract
P2IIB-REP-0602,calculation/chapter_03/section_3_7/tables.csv,CAL-TBL-P00854-001,source_locator_derivation,CAL-P00854-TBL,calc_pdf_p854,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=854 per locator contract
P2IIB-REP-0603,calculation/chapter_03/section_3_7/tables.csv,CAL-TBL-P00854-002,source_locator_derivation,CAL-P00854-TBL,calc_pdf_p854,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=854 per locator contract
P2IIB-REP-0604,calculation/chapter_03/section_3_7/values.csv,CAL-VAL-P00845-001,source_locator_derivation,CAL-P00845-TBL,calc_pdf_p845,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=845 per locator contract
P2IIB-REP-0605,calculation/chapter_03/section_3_7/values.csv,CAL-VAL-P00845-002,source_locator_derivation,CAL-P00845-TBL,calc_pdf_p845,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=845 per locator contract
P2IIB-REP-0606,calculation/chapter_03/section_3_7/values.csv,CAL-VAL-P00845-003,source_locator_derivation,CAL-P00845-TBL,calc_pdf_p845,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=845 per locator contract
P2IIB-REP-0607,calculation/chapter_03/section_3_7/values.csv,CAL-VAL-P00845-004,source_locator_derivation,CAL-P00845-TBL,calc_pdf_p845,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=845 per locator contract
P2IIB-REP-0608,calculation/chapter_03/section_3_7/values.csv,CAL-VAL-P00846-001,source_locator_derivation,CAL-P00846-TBL,calc_pdf_p846,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=846 per locator contract
P2IIB-REP-0609,calculation/chapter_03/section_3_7/values.csv,CAL-VAL-P00846-002,source_locator_derivation,CAL-P00846-TBL,calc_pdf_p846,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=846 per locator contract
P2IIB-REP-0610,calculation/chapter_03/section_3_7/values.csv,CAL-VAL-P00846-003,source_locator_derivation,CAL-P00846-TBL,calc_pdf_p846,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=846 per locator contract
P2IIB-REP-0611,calculation/chapter_03/section_3_7/values.csv,CAL-VAL-P00846-004,source_locator_derivation,CAL-P00846-TBL,calc_pdf_p846,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=846 per locator contract
P2IIB-REP-0612,calculation/chapter_03/section_3_7/values.csv,CAL-VAL-P00846-005,source_locator_derivation,CAL-P00846-TBL,calc_pdf_p846,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=846 per locator contract
P2IIB-REP-0613,calculation/chapter_03/section_3_7/values.csv,CAL-VAL-P00850-001,source_locator_derivation,CAL-P00850-TBL,calc_pdf_p850,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=850 per locator contract
P2IIB-REP-0614,calculation/chapter_03/section_3_7/values.csv,CAL-VAL-P00850-002,source_locator_derivation,CAL-P00850-TBL,calc_pdf_p850,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=850 per locator contract
P2IIB-REP-0615,calculation/chapter_03/section_3_7/values.csv,CAL-VAL-P00850-003,source_locator_derivation,CAL-P00850-TBL,calc_pdf_p850,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=850 per locator contract
P2IIB-REP-0616,calculation/chapter_03/section_3_7/values.csv,CAL-VAL-P00851-001,source_locator_derivation,CAL-P00851-TBL,calc_pdf_p851,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=851 per locator contract
P2IIB-REP-0617,calculation/chapter_03/section_3_7/values.csv,CAL-VAL-P00851-002,source_locator_derivation,CAL-P00851-TBL,calc_pdf_p851,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=851 per locator contract
P2IIB-REP-0618,calculation/chapter_03/section_3_7/values.csv,CAL-VAL-P00852-001,source_locator_derivation,CAL-P00852-TBL,calc_pdf_p852,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=852 per locator contract
P2IIB-REP-0619,calculation/chapter_03/section_3_7/values.csv,CAL-VAL-P00852-002,source_locator_derivation,CAL-P00852-TBL,calc_pdf_p852,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=852 per locator contract
P2IIB-REP-0620,calculation/chapter_03/section_3_7/values.csv,CAL-VAL-P00852-003,source_locator_derivation,CAL-P00852-TBL,calc_pdf_p852,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=852 per locator contract
P2IIB-REP-0621,calculation/chapter_03/section_3_7/values.csv,CAL-VAL-P00852-004,source_locator_derivation,CAL-P00852-TBL,calc_pdf_p852,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=852 per locator contract
P2IIB-REP-0622,calculation/chapter_03/section_3_7/values.csv,CAL-VAL-P00852-005,source_locator_derivation,CAL-P00852-TBL,calc_pdf_p852,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=852 per locator contract
P2IIB-REP-0623,calculation/chapter_03/section_3_7/values.csv,CAL-VAL-P00853-001,source_locator_derivation,CAL-P00853-TBL,calc_pdf_p853,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=853 per locator contract
P2IIB-REP-0624,calculation/chapter_03/section_3_7/values.csv,CAL-VAL-P00853-002,source_locator_derivation,CAL-P00853-TBL,calc_pdf_p853,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=853 per locator contract
P2IIB-REP-0625,calculation/chapter_03/section_3_7/values.csv,CAL-VAL-P00853-003,source_locator_derivation,CAL-P00853-TBL,calc_pdf_p853,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=853 per locator contract
P2IIB-REP-0626,calculation/chapter_03/section_3_7/values.csv,CAL-VAL-P00854-001,source_locator_derivation,CAL-P00854-TBL,calc_pdf_p854,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=854 per locator contract
P2IIB-REP-0627,calculation/chapter_03/section_3_7/values.csv,CAL-VAL-P00854-002,source_locator_derivation,CAL-P00854-TBL,calc_pdf_p854,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=854 per locator contract
P2IIB-REP-0628,calculation/chapter_03/section_3_6/figures.csv,CAL-FIG-P00818-001,source_locator_derivation,CAL-P00818-TBL,calc_pdf_p818,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=818 per locator contract
P2IIB-REP-0629,calculation/chapter_03/section_3_6/formulas.csv,CAL-FML-P00819-001,column_shift,"[""CAL-FML-P00819-001"", ""819"", ""814"", ""CAL-CH3"", ""CAL-SEC-3.6.2"", ""S1 Ac"", ""Ac=B*H=1500*2280/100=34200cm2"", ""1500"", ""2280"", """", ""NUMERIC_SUBSTITUTION"", ""CAL-P00819"", ""HIGH"", ""UNVERIFIED""]","[""CAL-FML-P00819-001"", ""819"", ""814"", ""CAL-CH3"", ""CAL-SEC-3.6.2"", ""S1 Ac"", ""Ac=B*H=1500*2280/100=34200cm2"", ""1500, 2280"", """", ""NUMERIC_SUBSTITUTION"", ""CAL-P00819"", ""HIGH"", ""UNVERIFIED""]",1,"formula row re-aligned: expression='Ac=B*H=1500*2280/100=34200cm2', variable_symbols='1500, 2280'"
P2IIB-REP-0630,calculation/chapter_03/section_3_6/formulas.csv,CAL-FML-P00819-002,column_shift,"[""CAL-FML-P00819-002"", ""819"", ""814"", ""CAL-CH3"", ""CAL-SEC-3.6.2"", ""S1 Asreq"", ""Asreq=Ac*0.15%=34200*0.0015=51.30cm2"", ""34200"", ""0.0015"", ""道示III5.2"", ""NUMERIC_SUBSTITUTION"", ""CAL-P00819"", ""HIGH"", ""UNVERIFIED""]","[""CAL-FML-P00819-002"", ""819"", ""814"", ""CAL-CH3"", ""CAL-SEC-3.6.2"", ""S1 Asreq"", ""Asreq=Ac*0.15%=34200*0.0015=51.30cm2"", ""34200, 0.0015"", ""道示III5.2"", ""NUMERIC_SUBSTITUTION"", ""CAL-P00819"", ""HIGH"", ""UNVERIFIED""]",1,"formula row re-aligned: expression='Asreq=Ac*0.15%=34200*0.0015=51.30cm2', variable_symbols='34200, 0.0015'"
P2IIB-REP-0631,calculation/chapter_03/section_3_6/formulas.csv,CAL-FML-P00819-003,column_shift,"[""CAL-FML-P00819-003"", ""819"", ""814"", ""CAL-CH3"", ""CAL-SEC-3.6.2"", ""S1 D19 n"", ""n=51.30/2.865=17.9->18本"", ""51.30"", ""2.865"", """", ""NUMERIC_SUBSTITUTION"", ""CAL-P00819"", ""HIGH"", ""UNVERIFIED""]","[""CAL-FML-P00819-003"", ""819"", ""814"", ""CAL-CH3"", ""CAL-SEC-3.6.2"", ""S1 D19 n"", ""n=51.30/2.865=17.9->18本"", ""51.30, 2.865"", """", ""NUMERIC_SUBSTITUTION"", ""CAL-P00819"", ""HIGH"", ""UNVERIFIED""]",1,"formula row re-aligned: expression='n=51.30/2.865=17.9->18本', variable_symbols='51.30, 2.865'"
P2IIB-REP-0632,calculation/chapter_03/section_3_6/formulas.csv,CAL-FML-P00820-001,column_shift,"[""CAL-FML-P00820-001"", ""820"", ""815"", ""CAL-CH3"", ""CAL-SEC-3.6.2"", ""S2 Ac"", ""Ac=1500*2400/100=36000cm2"", ""1500"", ""2400"", """", ""NUMERIC_SUBSTITUTION"", ""CAL-P00820"", ""HIGH"", ""UNVERIFIED""]","[""CAL-FML-P00820-001"", ""820"", ""815"", ""CAL-CH3"", ""CAL-SEC-3.6.2"", ""S2 Ac"", ""Ac=1500*2400/100=36000cm2"", ""1500, 2400"", """", ""NUMERIC_SUBSTITUTION"", ""CAL-P00820"", ""HIGH"", ""UNVERIFIED""]",1,"formula row re-aligned: expression='Ac=1500*2400/100=36000cm2', variable_symbols='1500, 2400'"
P2IIB-REP-0633,calculation/chapter_03/section_3_6/formulas.csv,CAL-FML-P00820-002,column_shift,"[""CAL-FML-P00820-002"", ""820"", ""815"", ""CAL-CH3"", ""CAL-SEC-3.6.2"", ""S2 Asreq"", ""Asreq=36000*0.0015=54.00cm2"", ""36000"", ""0.0015"", """", ""NUMERIC_SUBSTITUTION"", ""CAL-P00820"", ""HIGH"", ""UNVERIFIED""]","[""CAL-FML-P00820-002"", ""820"", ""815"", ""CAL-CH3"", ""CAL-SEC-3.6.2"", ""S2 Asreq"", ""Asreq=36000*0.0015=54.00cm2"", ""36000, 0.0015"", """", ""NUMERIC_SUBSTITUTION"", ""CAL-P00820"", ""HIGH"", ""UNVERIFIED""]",1,"formula row re-aligned: expression='Asreq=36000*0.0015=54.00cm2', variable_symbols='36000, 0.0015'"
P2IIB-REP-0634,calculation/chapter_03/section_3_6/formulas.csv,CAL-FML-P00820-003,column_shift,"[""CAL-FML-P00820-003"", ""820"", ""815"", ""CAL-CH3"", ""CAL-SEC-3.6.2"", ""S2 D19 n"", ""n=54.00/2.865=18.9->19本"", ""54.00"", ""2.865"", """", ""NUMERIC_SUBSTITUTION"", ""CAL-P00820"", ""HIGH"", ""UNVERIFIED""]","[""CAL-FML-P00820-003"", ""820"", ""815"", ""CAL-CH3"", ""CAL-SEC-3.6.2"", ""S2 D19 n"", ""n=54.00/2.865=18.9->19本"", ""54.00, 2.865"", """", ""NUMERIC_SUBSTITUTION"", ""CAL-P00820"", ""HIGH"", ""UNVERIFIED""]",1,"formula row re-aligned: expression='n=54.00/2.865=18.9->19本', variable_symbols='54.00, 2.865'"
P2IIB-REP-0635,calculation/chapter_03/section_3_6/formulas.csv,CAL-FML-P00821-001,column_shift,"[""CAL-FML-P00821-001"", ""821"", ""816"", ""CAL-CH3"", ""CAL-SEC-3.6.2"", ""PR1 Ac"", ""Ac=2000*2400/100=48000cm2"", ""2000"", ""2400"", """", ""NUMERIC_SUBSTITUTION"", ""CAL-P00821"", ""HIGH"", ""UNVERIFIED""]","[""CAL-FML-P00821-001"", ""821"", ""816"", ""CAL-CH3"", ""CAL-SEC-3.6.2"", ""PR1 Ac"", ""Ac=2000*2400/100=48000cm2"", ""2000, 2400"", """", ""NUMERIC_SUBSTITUTION"", ""CAL-P00821"", ""HIGH"", ""UNVERIFIED""]",1,"formula row re-aligned: expression='Ac=2000*2400/100=48000cm2', variable_symbols='2000, 2400'"
P2IIB-REP-0636,calculation/chapter_03/section_3_6/formulas.csv,CAL-FML-P00821-002,column_shift,"[""CAL-FML-P00821-002"", ""821"", ""816"", ""CAL-CH3"", ""CAL-SEC-3.6.2"", ""PR1 Asreq"", ""Asreq=48000*0.0015=72.00cm2"", ""48000"", ""0.0015"", """", ""NUMERIC_SUBSTITUTION"", ""CAL-P00821"", ""HIGH"", ""UNVERIFIED""]","[""CAL-FML-P00821-002"", ""821"", ""816"", ""CAL-CH3"", ""CAL-SEC-3.6.2"", ""PR1 Asreq"", ""Asreq=48000*0.0015=72.00cm2"", ""48000, 0.0015"", """", ""NUMERIC_SUBSTITUTION"", ""CAL-P00821"", ""HIGH"", ""UNVERIFIED""]",1,"formula row re-aligned: expression='Asreq=48000*0.0015=72.00cm2', variable_symbols='48000, 0.0015'"
P2IIB-REP-0637,calculation/chapter_03/section_3_6/formulas.csv,CAL-FML-P00821-003,column_shift,"[""CAL-FML-P00821-003"", ""821"", ""816"", ""CAL-CH3"", ""CAL-SEC-3.6.2"", ""PR1 D19 n"", ""n=72.00/2.865=25.1->26本"", ""72.00"", ""2.865"", """", ""NUMERIC_SUBSTITUTION"", ""CAL-P00821"", ""HIGH"", ""UNVERIFIED""]","[""CAL-FML-P00821-003"", ""821"", ""816"", ""CAL-CH3"", ""CAL-SEC-3.6.2"", ""PR1 D19 n"", ""n=72.00/2.865=25.1->26本"", ""72.00, 2.865"", """", ""NUMERIC_SUBSTITUTION"", ""CAL-P00821"", ""HIGH"", ""UNVERIFIED""]",1,"formula row re-aligned: expression='n=72.00/2.865=25.1->26本', variable_symbols='72.00, 2.865'"
P2IIB-REP-0638,calculation/chapter_03/section_3_6/formulas.csv,CAL-FML-P00819-001,source_locator_derivation,CAL-P00819,calc_pdf_p819,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=819 per locator contract
P2IIB-REP-0639,calculation/chapter_03/section_3_6/formulas.csv,CAL-FML-P00819-002,source_locator_derivation,CAL-P00819,calc_pdf_p819,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=819 per locator contract
P2IIB-REP-0640,calculation/chapter_03/section_3_6/formulas.csv,CAL-FML-P00819-003,source_locator_derivation,CAL-P00819,calc_pdf_p819,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=819 per locator contract
P2IIB-REP-0641,calculation/chapter_03/section_3_6/formulas.csv,CAL-FML-P00820-001,source_locator_derivation,CAL-P00820,calc_pdf_p820,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=820 per locator contract
P2IIB-REP-0642,calculation/chapter_03/section_3_6/formulas.csv,CAL-FML-P00820-002,source_locator_derivation,CAL-P00820,calc_pdf_p820,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=820 per locator contract
P2IIB-REP-0643,calculation/chapter_03/section_3_6/formulas.csv,CAL-FML-P00820-003,source_locator_derivation,CAL-P00820,calc_pdf_p820,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=820 per locator contract
P2IIB-REP-0644,calculation/chapter_03/section_3_6/formulas.csv,CAL-FML-P00821-001,source_locator_derivation,CAL-P00821,calc_pdf_p821,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=821 per locator contract
P2IIB-REP-0645,calculation/chapter_03/section_3_6/formulas.csv,CAL-FML-P00821-002,source_locator_derivation,CAL-P00821,calc_pdf_p821,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=821 per locator contract
P2IIB-REP-0646,calculation/chapter_03/section_3_6/formulas.csv,CAL-FML-P00821-003,source_locator_derivation,CAL-P00821,calc_pdf_p821,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=821 per locator contract
P2IIB-REP-0647,calculation/chapter_03/section_3_6/notes.csv,CAL-NOT-P00818-001,source_locator_derivation,CAL-P00818,calc_pdf_p818,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=818 per locator contract
P2IIB-REP-0648,calculation/chapter_03/section_3_6/notes.csv,CAL-NOT-P00818-002,source_locator_derivation,CAL-P00818,calc_pdf_p818,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=818 per locator contract
P2IIB-REP-0649,calculation/chapter_03/section_3_6/notes.csv,CAL-NOT-P00818-003,source_locator_derivation,CAL-P00818,calc_pdf_p818,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=818 per locator contract
P2IIB-REP-0650,calculation/chapter_03/section_3_6/notes.csv,CAL-NOT-P00818-004,source_locator_derivation,CAL-P00818,calc_pdf_p818,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=818 per locator contract
P2IIB-REP-0651,calculation/chapter_03/section_3_6/notes.csv,CAL-NOT-P00819-001,source_locator_derivation,CAL-P00819,calc_pdf_p819,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=819 per locator contract
P2IIB-REP-0652,calculation/chapter_03/section_3_6/notes.csv,CAL-NOT-P00820-001,source_locator_derivation,CAL-P00820,calc_pdf_p820,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=820 per locator contract
P2IIB-REP-0653,calculation/chapter_03/section_3_6/notes.csv,CAL-NOT-P00821-001,source_locator_derivation,CAL-P00821,calc_pdf_p821,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=821 per locator contract
P2IIB-REP-0654,calculation/chapter_03/section_3_6/page_elements.csv,CAL-P00817-CAL-SEC-3.6-001,source_locator_derivation,CAL-P00817,calc_pdf_p817,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=817 per locator contract
P2IIB-REP-0655,calculation/chapter_03/section_3_6/page_elements.csv,CAL-P00818-CAL-SEC-3.6.1-001,source_locator_derivation,CAL-P00818,calc_pdf_p818,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=818 per locator contract
P2IIB-REP-0656,calculation/chapter_03/section_3_6/page_elements.csv,CAL-P00818-CAL-SEC-3.6.1-002,source_locator_derivation,CAL-P00818,calc_pdf_p818,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=818 per locator contract
P2IIB-REP-0657,calculation/chapter_03/section_3_6/page_elements.csv,CAL-P00818-CAL-SEC-3.6.1-003,source_locator_derivation,CAL-P00818,calc_pdf_p818,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=818 per locator contract
P2IIB-REP-0658,calculation/chapter_03/section_3_6/page_elements.csv,CAL-P00818-CAL-SEC-3.6.1-004,source_locator_derivation,CAL-P00818,calc_pdf_p818,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=818 per locator contract
P2IIB-REP-0659,calculation/chapter_03/section_3_6/page_elements.csv,CAL-P00819-CAL-SEC-3.6.2-001,source_locator_derivation,CAL-P00819,calc_pdf_p819,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=819 per locator contract
P2IIB-REP-0660,calculation/chapter_03/section_3_6/page_elements.csv,CAL-P00819-CAL-SEC-3.6.2-002,source_locator_derivation,CAL-P00819,calc_pdf_p819,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=819 per locator contract
P2IIB-REP-0661,calculation/chapter_03/section_3_6/page_elements.csv,CAL-P00819-CAL-SEC-3.6.2-003,source_locator_derivation,CAL-P00819,calc_pdf_p819,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=819 per locator contract
P2IIB-REP-0662,calculation/chapter_03/section_3_6/page_elements.csv,CAL-P00820-CAL-SEC-3.6.2-001,source_locator_derivation,CAL-P00820,calc_pdf_p820,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=820 per locator contract
P2IIB-REP-0663,calculation/chapter_03/section_3_6/page_elements.csv,CAL-P00820-CAL-SEC-3.6.2-002,source_locator_derivation,CAL-P00820,calc_pdf_p820,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=820 per locator contract
P2IIB-REP-0664,calculation/chapter_03/section_3_6/page_elements.csv,CAL-P00820-CAL-SEC-3.6.2-003,source_locator_derivation,CAL-P00820,calc_pdf_p820,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=820 per locator contract
P2IIB-REP-0665,calculation/chapter_03/section_3_6/page_elements.csv,CAL-P00821-CAL-SEC-3.6.2-001,source_locator_derivation,CAL-P00821,calc_pdf_p821,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=821 per locator contract
P2IIB-REP-0666,calculation/chapter_03/section_3_6/page_elements.csv,CAL-P00821-CAL-SEC-3.6.2-002,source_locator_derivation,CAL-P00821,calc_pdf_p821,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=821 per locator contract
P2IIB-REP-0667,calculation/chapter_03/section_3_6/page_elements.csv,CAL-P00821-CAL-SEC-3.6.2-003,source_locator_derivation,CAL-P00821,calc_pdf_p821,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=821 per locator contract
P2IIB-REP-0668,calculation/chapter_03/section_3_6/page_elements.csv,CAL-P00822-CAL-SEC-3.6.3-001,source_locator_derivation,CAL-P00822,calc_pdf_p822,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=822 per locator contract
P2IIB-REP-0669,calculation/chapter_03/section_3_6/page_elements.csv,CAL-P00822-CAL-SEC-3.6.3-002,source_locator_derivation,CAL-P00822,calc_pdf_p822,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=822 per locator contract
P2IIB-REP-0670,calculation/chapter_03/section_3_6/page_elements.csv,CAL-P00823-CAL-SEC-3.6.3-001,source_locator_derivation,CAL-P00823,calc_pdf_p823,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=823 per locator contract
